QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
NP_416545.1	COG1088	224013	0.0	65.181	RfbB	dTDP-D-glucose 4,6-dehydratase	M	Cell wall/membrane/envelope biogenesis
NP_416546.1	COG1210	224131	1.27e-159	54.027	GalU	UTP-glucose-1-phosphate uridylyltransferase	M	Cell wall/membrane/envelope biogenesis
NP_416548.1	COG0438	223515	6.46e-38	28.904	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
NP_416549.1	COG2327	225208	1.03e-141	41.589	WcaK	Polysaccharide pyruvyl transferase family protein WcaK (colanic acid biosynthesis)	M	Cell wall/membrane/envelope biogenesis
NP_416550.1	COG2244	225153	1.84e-48	29.079	RfbX	Membrane protein involved in the export of O-antigen and teichoic acid	M	Cell wall/membrane/envelope biogenesis
NP_416551.1	COG2148	225059	7.1e-105	48.707	WcaJ	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	M	Cell wall/membrane/envelope biogenesis
NP_416552.1	COG1109	224034	7.23e-149	37.716	ManB	Phosphomannomutase	G	Carbohydrate transport and metabolism
NP_416553.1	COG0836	223906	0.0	56.637	CpsB	Mannose-1-phosphate guanylyltransferase	M	Cell wall/membrane/envelope biogenesis
NP_416554.1	COG0438	223515	2.61e-21	21.934	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
NP_416555.2	COG1051	223979	2.84e-13	30.303	YjhB	ADP-ribose pyrophosphatase YjhB, NUDIX family	F	Nucleotide transport and metabolism
NP_416556.1	COG0451	223528	2.91e-65	30.03	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
NP_416557.1	COG1089	224014	0.0	74.23	Gmd	GDP-D-mannose dehydratase	M	Cell wall/membrane/envelope biogenesis
NP_416558.1	COG0110	223188	1.1e-44	36.207	WbbJ	Acetyltransferase, isoleucine patch superfamily	R	General function prediction only
NP_416559.1	COG0463	223539	1.71e-12	23.03	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
NP_416561.1	COG0438	223515	6.67e-21	19.393	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
NP_416562.1	COG1045	223975	5.24e-65	41.317	CysE	Serine acetyltransferase	E	Amino acid transport and metabolism
NP_416563.1	COG0463	223539	1.35e-23	20.956	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
NP_416564.4	COG3206	225747	1.08e-110	28.821	GumC	Exopolysaccharide export protein/domain GumC/Wzc1	M	Cell wall/membrane/envelope biogenesis
NP_416565.1	COG0394	223471	7.81e-54	37.5	Wzb	Protein-tyrosine-phosphatase	T	Signal transduction mechanisms
NP_416566.1	COG1596	224512	4.84e-91	48.178	Wza	Periplasmic protein Wza involved in polysaccharide export, contains SLBB domain of the beta-grasp fold	M	Cell wall/membrane/envelope biogenesis
NP_416567.4	COG1253	224173	2.91e-92	33.588	TlyC	Hemolysin-related protein, contains CBS domains, UPF0053 family	R	General function prediction only
NP_416568.1	COG2982	225529	0.0	35.285	AsmA	Uncharacterized conserved protein AsmA involved in outer membrane biogenesis	M	Cell wall/membrane/envelope biogenesis
NP_416569.1	COG0717	223789	3.6e-75	48.705	Dcd	dCTP deaminase	F	Nucleotide transport and metabolism
NP_416570.2	COG0572	223645	1.27e-113	58.685	Udk	Uridine kinase	F	Nucleotide transport and metabolism
NP_416571.1	COG3447	225978	1.95e-112	66.234	MASE1	Integral membrane sensor domain MASE1	T	Signal transduction mechanisms
NP_416572.1	COG0122	223200	3.25e-89	45.645	AlkA	3-methyladenine DNA glycosylase/8-oxoguanine DNA glycosylase	L	Replication, recombination and repair
NP_416573.4	COG0443	223520	1.06e-97	23.34	DnaK	Molecular chaperone DnaK (HSP70)	O	Posttranslational modification, protein turnover, chaperones
NP_416574.1	COG4248	226699	0.0	86.76	YegI	Uncharacterized conserved protein YegI with protein kinase and helix-hairpin-helix DNA-binding domains	R	General function prediction only
NP_416575.1	COG3779	226302	6.97e-84	38.926	YegJ	Uncharacterized conserved protein YegJ, DUF2314 family	S	Function unknown
NP_416577.1	COG4245	226696	1.16e-100	65.217	TerY	Uncharacterized conserved protein YegL, contains vWA domain of TerY type	S	Function unknown
NP_416578.2	COG0845	223914	6.04e-51	33.138	AcrA	Multidrug efflux pump subunit AcrA (membrane-fusion protein)	M	Cell wall/membrane/envelope biogenesis
NP_416579.1	COG0841	223911	0.0	41.043	AcrB	Multidrug efflux pump subunit AcrB	V	Defense mechanisms
NP_416580.1	COG0841	223911	0.0	38.916	AcrB	Multidrug efflux pump subunit AcrB	V	Defense mechanisms
NP_416581.1	COG2814	225371	6.39e-12	22.034	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_416582.1	COG0642	223715	1.02e-60	37.134	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
NP_416583.1	COG0745	223816	1.04e-86	44.783	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
NP_416584.4	COG3422	225956	2.02e-25	61.017	YegP	Uncharacterized conserved protein YegP, UPF0339 family	S	Function unknown
NP_416585.1	COG0826	223896	1.27e-154	44.359	RlhA	23S rRNA C2501 and tRNA U34 5'-hydroxylation protein RlhA/YrrN/YrrO, U32 peptidase family	J	Translation, ribosomal structure and biogenesis
NP_416590.1	COG1597	224513	2.92e-102	39.274	LCB5	Phosphatidylglycerol kinase, diacylglycerol kinase family	I	Lipid transport and metabolism
NP_416592.2	COG2963	225511	3.98e-06	37.755	InsE	Transposase InsE and inactivated derivatives	X	Mobilome: prophages, transposons
NP_416593.1	COG2801	225361	2.2e-36	33.865	Tra5	Transposase InsO and inactivated derivatives	X	Mobilome: prophages, transposons
NP_416594.1	COG1063	223991	2.78e-85	32.773	Tdh	Threonine dehydrogenase or related Zn-dependent dehydrogenase	E	Amino acid transport and metabolism
NP_416596.1	COG3414	225948	1.65e-28	36.842	SgaB	Phosphotransferase system, galactitol-specific IIB component	G	Carbohydrate transport and metabolism
NP_416597.1	COG1762	224676	1.75e-28	24.0	PtsN	Phosphotransferase system mannitol/fructose-specific IIA domain (Ntr-type)	G	Carbohydrate transport and metabolism
NP_416598.1	COG4573	226939	0.0	70.784	GatZ	Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ	G	Carbohydrate transport and metabolism
NP_416599.2	COG0191	223269	7.64e-146	50.0	Fba	Fructose/tagatose bisphosphate aldolase	G	Carbohydrate transport and metabolism
NP_416600.4	COG1830	224743	2.69e-94	35.256	FbaB	Fructose-bisphosphate aldolase class Ia, DhnA family	G	Carbohydrate transport and metabolism
NP_416601.1	COG2270	225179	7.85e-05	19.0	BtlA	MFS-type transporter involved in bile tolerance, Atg22 family	R	General function prediction only
NP_416602.1	COG1397	224315	1.38e-135	51.084	DraG	ADP-ribosylglycohydrolase	O	Posttranslational modification, protein turnover, chaperones
NP_416603.1	COG0524	223598	9.18e-55	31.731	RbsK	Sugar or nucleoside kinase, ribokinase family	G	Carbohydrate transport and metabolism
NP_416604.1	COG2188	225099	3.69e-74	36.481	MngR	DNA-binding transcriptional regulator, GntR family	K	Transcription
NP_416605.2	COG3757	226280	1.33e-97	41.852	Acm	Lyzozyme M1 (1,4-beta-N-acetylmuramidase), GH25 family	M	Cell wall/membrane/envelope biogenesis
NP_416606.1	COG0351	223428	5.84e-139	54.887	ThiD	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase	H	Coenzyme transport and metabolism
NP_416607.1	COG2145	225056	7.03e-122	58.431	ThiM	Hydroxyethylthiazole kinase, sugar kinase family	H	Coenzyme transport and metabolism
NP_416608.1	COG1937	224848	2.76e-32	46.067	FrmR	DNA-binding transcriptional regulator, FrmR family	K	Transcription
NP_416609.1	COG2215	225125	1.16e-79	41.877	RcnA	ABC-type nickel/cobalt efflux system, permease component RcnA	P	Inorganic ion transport and metabolism
NP_416610.4	COG5455	227742	4.98e-41	43.519	RcnB	Periplasmic regulator RcnB of Ni and Co efflux	P	Inorganic ion transport and metabolism
NP_416612.1	COG3188	225729	0.0	41.204	FimD	Outer membrane usher protein FimD/PapC	N	Cell motility
NP_416613.1	COG3121	225663	1.64e-78	39.655	FimC	P pilus assembly protein, chaperone PapD	W	Extracellular structures
NP_416614.1	COG3539	226069	6.22e-23	23.784	FimA	Pilin (type 1 fimbrial protein)	N	Cell motility
NP_416616.4	COG0489	223563	2.68e-88	44.286	Mrp	Fe-S cluster carrier ATPase, Mrp/ApbC/NBP35 family	D	Cell cycle control, cell division, chromosome partitioning
NP_416617.1	COG0143	223221	0.0	43.95	MetG	Methionyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
NP_416623.2	COG0714	223786	5.11e-48	23.881	MoxR	MoxR-like ATPase	R	General function prediction only
NP_416625.1	COG3552	226082	2.99e-06	20.109	CoxE	Uncharacterized protein CoxE, contains von Willebrand factor type A (vWA) domain	S	Function unknown
NP_416627.2	COG4808	227145	1.21e-72	81.699	YehR	Uncharacterized lipoprotein YehR, DUF1307 family	S	Function unknown
NP_416628.1	COG4807	227144	6.13e-100	87.742	YehS	Uncharacterized conserved protein YehS, DUF1456 family	S	Function unknown
NP_416629.4	COG3279	225818	3.02e-88	52.263	LytT	DNA-binding response regulator, LytR/AlgR family	K	Transcription
NP_416630.1	COG3275	225814	0.0	68.449	LytS	Sensor histidine kinase, LytS/YehU family	T	Signal transduction mechanisms
NP_416631.1	COG0789	223860	1.89e-18	28.889	SoxR	DNA-binding transcriptional regulator, MerR family	K	Transcription
NP_416632.1	COG1174	224095	7.32e-74	48.387	OpuBB	ABC-type proline/glycine betaine transport system, permease component	E	Amino acid transport and metabolism
NP_416633.1	COG1125	224050	0.0	63.107	OpuBA	ABC-type proline/glycine betaine transport system, ATPase component	E	Amino acid transport and metabolism
NP_416634.1	COG1174	224095	2.68e-76	46.61	OpuBB	ABC-type proline/glycine betaine transport system, permease component	E	Amino acid transport and metabolism
NP_416635.1	COG1732	224646	2.49e-131	47.869	OsmF	Periplasmic glycine betaine/choline-binding (lipo)protein of an ABC-type transport system (osmoprotectant binding protein)	M	Cell wall/membrane/envelope biogenesis
NP_416636.1	COG1472	224389	2.82e-120	39.22	BglX	Periplasmic beta-glucosidase and related glycosidases	G	Carbohydrate transport and metabolism
NP_416637.1	COG0277	223354	1.11e-71	18.727	GlcD	FAD/FMN-containing lactate dehydrogenase/glycolate oxidase	C	Energy production and conversion
NP_416638.4	COG1686	224600	3.98e-92	35.811	DacC	D-alanyl-D-alanine carboxypeptidase	M	Cell wall/membrane/envelope biogenesis
NP_416640.2	COG0586	223659	1.03e-43	38.342	DedA	Membrane integrity protein DedA, putative transporter, DedA/Tvp38 family	M	Cell wall/membrane/envelope biogenesis
NP_416641.1	COG1028	223959	2.81e-68	40.562	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
NP_416645.1	COG0042	223120	1.87e-115	39.564	DusA	tRNA-dihydrouridine synthase	J	Translation, ribosomal structure and biogenesis
NP_416646.1	COG1380	224298	2.39e-38	47.656	YohJ	Putative effector of murein hydrolase LrgA, UPF0299 family	R	General function prediction only
NP_416647.1	COG1346	224265	7.1e-104	59.031	LrgB	Putative effector of murein hydrolase	M	Cell wall/membrane/envelope biogenesis
NP_416648.1	COG0295	223372	1e-47	42.241	Cdd	Cytidine deaminase	F	Nucleotide transport and metabolism
NP_416649.1	COG2949	225500	2.37e-124	70.732	SanA	Uncharacterized periplasmic protein SanA, affects membrane permeability for vancomycin	M	Cell wall/membrane/envelope biogenesis
NP_416651.1	COG0493	223567	1.38e-136	34.513	GltD	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	E	Amino acid transport and metabolism
NP_416652.4	COG0167	223245	1.17e-111	38.006	PyrD	Dihydroorotate dehydrogenase	F	Nucleotide transport and metabolism
NP_416653.1	COG4211	226667	1.96e-170	94.643	MglC	ABC-type glucose/galactose transport system, permease component	G	Carbohydrate transport and metabolism
NP_416654.1	COG1129	224053	0.0	49.301	MglA	ABC-type sugar transport system, ATPase component	G	Carbohydrate transport and metabolism
NP_416655.1	COG1879	224791	8.42e-62	32.827	RbsB	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	G	Carbohydrate transport and metabolism
NP_416656.1	COG1609	224525	7.25e-120	39.339	PurR	DNA-binding transcriptional regulator, LacI/PurR family	K	Transcription
NP_416657.1	COG2311	225193	1.25e-120	50.891	YeiB	Uncharacterized membrane protein YeiB	S	Function unknown
NP_416658.1	COG0302	223379	4.95e-90	47.959	FolE	GTP cyclohydrolase I	H	Coenzyme transport and metabolism
NP_416659.1	COG0627	223700	8.86e-106	40.523	FrmB	S-formylglutathione hydrolase FrmB	V	Defense mechanisms
NP_416660.1	COG4771	227112	0.0	53.343	FepA	Outer membrane receptor for ferrienterochelin and colicins	P	Inorganic ion transport and metabolism
NP_416661.1	COG0833	223903	0.0	54.639	LysP	Amino acid permease	E	Amino acid transport and metabolism
NP_416662.1	COG0583	223656	2.64e-54	32.526	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_416663.1	COG2855	225411	1.97e-122	58.333	YeiH	Uncharacterized membrane protein YadS, UPF0324 family	S	Function unknown
NP_416664.1	COG0648	223721	1.67e-139	49.825	Nfo	Endonuclease IV	L	Replication, recombination and repair
NP_416665.1	COG0524	223598	1.65e-52	28.571	RbsK	Sugar or nucleoside kinase, ribokinase family	G	Carbohydrate transport and metabolism
NP_416666.1	COG1972	224883	6.69e-175	58.454	NupC	Nucleoside permease NupC	F	Nucleotide transport and metabolism
NP_416667.1	COG1957	224868	1.42e-147	50.968	URH1	Inosine-uridine nucleoside N-ribohydrolase	F	Nucleotide transport and metabolism
NP_416668.3	COG0664	223736	2.15e-26	22.33	Crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms
NP_416669.1	COG1972	224883	1.56e-169	58.213	NupC	Nucleoside permease NupC	F	Nucleotide transport and metabolism
NP_416670.1	COG2313	225195	0.0	73.633	PsuG	Pseudouridine-5'-phosphate glycosidase (pseudoU degradation)	F	Nucleotide transport and metabolism
NP_416671.1	COG0524	223598	2.27e-53	28.571	RbsK	Sugar or nucleoside kinase, ribokinase family	G	Carbohydrate transport and metabolism
NP_416672.1	COG1299	224218	1.36e-142	61.159	FrwC	Phosphotransferase system, fructose-specific IIC component	G	Carbohydrate transport and metabolism
NP_416673.1	COG1105	224030	3.03e-148	49.355	FruK	1-phosphofructokinase or 6-phosphofructokinase II	G	Carbohydrate transport and metabolism
NP_416674.1	COG4668	227014	8.7e-73	63.38	MtlA2	Mannitol/fructose-specific phosphotransferase system, IIA domain	G	Carbohydrate transport and metabolism
NP_416675.1	COG2814	225371	1.66e-08	21.558	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
YP_588461.1	COG0727	223799	0.000132	29.333	YkgJ	Uncharacterized protein YkgJ, contains CxxCxxCC motif	R	General function prediction only
NP_416676.4	COG0231	223309	1.79e-43	35.338	Efp	Translation elongation factor P (EF-P)/translation initiation factor 5A (eIF-5A)	J	Translation, ribosomal structure and biogenesis
NP_416677.1	COG0246	223324	0.0	50.0	MtlD	Mannitol-1-phosphate/altronate dehydrogenases	G	Carbohydrate transport and metabolism
NP_416678.1	COG0523	223597	2.65e-95	32.239	YejR	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family	R	General function prediction only
NP_416679.4	COG0671	223743	4.23e-12	20.259	PgpB	Membrane-associated phospholipid phosphatase	I	Lipid transport and metabolism
NP_416680.1	COG0791	223862	1.73e-43	32.487	NlpC	Cell wall-associated hydrolase, NlpC_P60 family	M	Cell wall/membrane/envelope biogenesis
NP_416681.1	COG2200	225110	2.36e-94	37.743	EAL	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	T	Signal transduction mechanisms
NP_416682.4	COG4166	226636	2.63e-147	32.343	OppA	ABC-type oligopeptide transport system, periplasmic component	E	Amino acid transport and metabolism
NP_416683.1	COG4174	226642	0.0	80.495	YejB	ABC-type microcin C transport system, permease component YejB	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_416684.1	COG4239	226690	0.0	73.607	YejE	ABC-type microcin C transport system, permease component YejE	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_416685.1	COG4172	226641	0.0	68.431	YejF	ABC-type microcin C transport system, duplicated ATPase component YejF	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_416687.1	COG2814	225371	3.73e-19	19.598	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_416688.1	COG1187	224108	1.8e-104	42.678	RsuA	Pseudouridylate synthase RsuA, specific for 16S rRNA U516  and 23S rRNA U2605	J	Translation, ribosomal structure and biogenesis
NP_416689.1	COG1061	223989	9.99e-105	35.356	SSL2	Superfamily II DNA or RNA helicase	K	Transcription
NP_416690.1	COG1825	224738	1.39e-39	55.914	RplY	Ribosomal protein L25 (general stress protein Ctc)	J	Translation, ribosomal structure and biogenesis
NP_416691.1	COG3081	225623	0.0	88.358	NdpA	dsDNA-binding nucleoid-associated protein YejK/NdpA	L	Replication, recombination and repair
NP_416692.1	COG3082	225624	3.32e-39	90.541	YejL	Uncharacterized conserved protein YejL, UPF0352 family	S	Function unknown
NP_416693.1	COG3083	225625	0.0	70.383	YejM	Periplasmic protein PbgA/YejM, regulator of the LPS biosynthesis, AlkP superfamily	M	Cell wall/membrane/envelope biogenesis
NP_416696.1	COG3039	225581	2.8e-59	34.601	IS5	Transposase and inactivated derivatives, IS5 family	X	Mobilome: prophages, transposons
NP_416697.1	COG2197	225107	9.36e-79	50.971	CitB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	T	Signal transduction mechanisms
NP_416698.1	COG4235	226687	3.35e-80	45.116	NrfG	Cytochrome c-type biogenesis protein CcmH/NrfG	C	Energy production and conversion
NP_416699.1	COG0526	223600	7.8e-19	28.906	TrxA	Thiol-disulfide isomerase or thioredoxin	O	Posttranslational modification, protein turnover, chaperones
NP_416700.1	COG1138	224061	0.0	60.092	CcmF	Cytochrome c biogenesis protein CcmF	C	Energy production and conversion
NP_416701.1	COG2332	225211	2.34e-88	64.78	CcmE	Cytochrome c biogenesis protein CcmE	C	Energy production and conversion
NP_416702.1	COG3114	225656	1.27e-23	82.09	CcmD	Heme exporter protein D	U	Intracellular trafficking, secretion, and vesicular transport
NP_416703.1	COG0755	223826	1.26e-69	46.371	CcmC	ABC-type transport system involved in cytochrome c biogenesis, permease component	O	Posttranslational modification, protein turnover, chaperones
NP_416704.1	COG2386	225260	2.16e-70	70.0	CcmB	ABC-type transport system involved in cytochrome c biogenesis, permease component	O	Posttranslational modification, protein turnover, chaperones
NP_416705.2	COG4133	226617	5.24e-104	71.154	CcmA	ABC-type transport system involved in cytochrome c biogenesis, ATPase component	O	Posttranslational modification, protein turnover, chaperones
NP_416706.1	COG3005	225550	5.75e-119	68.063	NapC	Tetraheme cytochrome c subunit NapC of nitrate or TMAO reductase	C	Energy production and conversion
NP_416707.4	COG3043	225585	2.64e-95	70.13	NapB	Nitrate reductase cytochrome c-type subunit NapB	C	Energy production and conversion
NP_416708.1	COG0348	223425	9.48e-69	32.727	NapH	Polyferredoxin NapH	C	Energy production and conversion
NP_416709.1	COG1145	224068	3.12e-08	25.556	NapF	Ferredoxin	C	Energy production and conversion
NP_416710.1	COG0243	223321	0.0	30.641	BisC	Anaerobic selenocysteine-containing dehydrogenase	C	Energy production and conversion
NP_416711.1	COG3062	225604	2.86e-35	66.667	NapD	Cytoplasmic chaperone NapD for the signal peptide of periplasmic nitrate reductase NapAB	O	Posttranslational modification, protein turnover, chaperones
NP_416712.1	COG1149	224071	3.06e-09	40.385		MinD superfamily P-loop ATPase, contains an inserted ferredoxin domain	R	General function prediction only
NP_416713.1	COG4574	226940	4.78e-114	95.679	Eco	Serine protease inhibitor ecotin	O	Posttranslational modification, protein turnover, chaperones
NP_416714.1	COG0579	223652	1.75e-170	38.866	LhgO	L-2-hydroxyglutarate oxidase LhgO	G	Carbohydrate transport and metabolism
NP_416715.1	COG4615	226968	0.0	82.45	PvdE	ABC-type siderophore export system, fused ATPase and permease components	P	Inorganic ion transport and metabolism
NP_416716.1	COG3145	225687	1.3e-82	48.077	AlkB	Alkylated DNA repair dioxygenase AlkB	L	Replication, recombination and repair
NP_416717.1	COG2169	225080	1.72e-87	54.645	AdaA	Methylphosphotriester-DNA--protein-cysteine methyltransferase (N-terminal fragment of Ada), contains Zn-binding and two AraC-type DNA-binding domains	L	Replication, recombination and repair
NP_416718.1	COG1477	224394	9.74e-144	45.115	ApbE	FAD:protein FMN transferase ApbE	H	Coenzyme transport and metabolism
NP_416719.1	COG3203	225744	1.51e-118	59.517	OmpC	Outer membrane porin OmpC/OmpF/PhoE	M	Cell wall/membrane/envelope biogenesis
NP_416720.1	COG0642	223715	1.59e-20	20.299	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
NP_416721.1	COG2197	225107	6.47e-57	34.634	CitB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	T	Signal transduction mechanisms
NP_416722.2	COG0642	223715	2.02e-59	38.367	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
NP_416723.1	COG3852	226370	6.6e-54	27.624	NtrB	Signal transduction histidine kinase NtrB, nitrogen specific	T	Signal transduction mechanisms
NP_416724.1	COG2204	225114	0.0	55.292	AtoC	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	T	Signal transduction mechanisms
NP_416725.1	COG1788	224702	7.39e-114	54.091	AtoD	Acyl CoA:acetate/3-ketoacid CoA transferase, alpha subunit	I	Lipid transport and metabolism
NP_416726.1	COG2057	224968	2.06e-113	58.216	AtoA	Acyl-CoA:acetate/3-ketoacid CoA transferase, beta subunit	I	Lipid transport and metabolism
NP_416727.1	COG2031	224942	0.0	57.848	AtoE	Short chain fatty acids transporter	I	Lipid transport and metabolism
NP_416728.1	COG0183	223261	1e-126	50.985	PaaJ	Acetyl-CoA acetyltransferase	I	Lipid transport and metabolism
NP_416729.1	COG4676	227021	1.48e-163	73.134	YfaP	Uncharacterized conserved protein YfaP, DUF2135 family	S	Function unknown
NP_416730.1	COG5445	227732	2.03e-133	68.657	YfaQ	Uncharacterized conserved protein YfaQ, DUF2300 domain	S	Function unknown
NP_416732.4	COG3234	225774	2.72e-147	88.35	yfaT	Uncharacterized conserved protein YfaT, DUF1175 family	S	Function unknown
NP_416733.4	COG4685	227030	0.0	75.699	YfaA	Uncharacterized conserved protein YfaA, DUF2138 family	S	Function unknown
NP_416734.1	COG0188	223266	0.0	59.693	GyrA	DNA gyrase/topoisomerase IV, subunit A	L	Replication, recombination and repair
NP_416735.1	COG2227	225137	1.43e-142	61.317	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	H	Coenzyme transport and metabolism
NP_416736.1	COG3468	225999	6.05e-56	26.858	AidA	Autotransporter adhesin AidA	M	Cell wall/membrane/envelope biogenesis
NP_416737.1	COG0209	223287	0.0	36.775	NrdA	Ribonucleotide reductase alpha subunit	F	Nucleotide transport and metabolism
NP_416738.1	COG0208	223286	4.05e-139	37.166	NrdB	Ribonucleotide reductase beta subunit, ferritin-like domain	F	Nucleotide transport and metabolism
NP_416739.1	COG0633	223706	7.37e-20	34.066	Fdx	Ferredoxin	C	Energy production and conversion
NP_416742.1	COG0584	223657	1.57e-72	40.541	UgpQ	Glycerophosphoryl diester phosphodiesterase	I	Lipid transport and metabolism
NP_416743.1	COG2271	225180	0.0	55.357	UhpC	Sugar phosphate permease	G	Carbohydrate transport and metabolism
NP_416744.1	COG0578	223651	0.0	41.143	GlpA	Glycerol-3-phosphate dehydrogenase	C	Energy production and conversion
NP_416745.1	COG3075	225617	0.0	75.297	GlpB	Anaerobic glycerol-3-phosphate dehydrogenase	E	Amino acid transport and metabolism
NP_416746.1	COG0247	223325	1.59e-97	31.683	GlpC	Fe-S cluster-containing oxidoreductase, includes glycolate oxidase subunit GlcF	C	Energy production and conversion
NP_416747.1	COG5464	227751	2.86e-124	64.014	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
NP_416748.1	COG3836	226356	3.08e-157	65.882	HpcH	2-keto-3-deoxy-L-rhamnonate aldolase RhmA	G	Carbohydrate transport and metabolism
NP_416749.4	COG2271	225180	4.09e-14	22.922	UhpC	Sugar phosphate permease	G	Carbohydrate transport and metabolism
NP_416750.2	COG4948	227284	2.5e-85	33.048	RspA	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	M	Cell wall/membrane/envelope biogenesis
NP_416751.1	COG1414	224332	3.71e-81	41.87	IclR	DNA-binding transcriptional regulator, IclR family	K	Transcription
NP_416752.1	COG1058	223986	2.85e-108	45.161	CinA	ADP-ribose pyrophosphatase domain of DNA damage- and competence-inducible protein CinA	L	Replication, recombination and repair
NP_416754.1	COG0494	223568	6.27e-13	24.828	MutT	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	V	Defense mechanisms
NP_416756.5	COG0399	223476	2.04e-174	52.618	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	M	Cell wall/membrane/envelope biogenesis
NP_416757.1	COG0463	223539	1.17e-35	31.25	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
NP_416758.1	COG0223	223301	1.65e-127	41.558	Fmt	Methionyl-tRNA formyltransferase	J	Translation, ribosomal structure and biogenesis
NP_416759.1	COG0726	223798	1.52e-18	19.424	CDA1	Peptidoglycan/xylan/chitin deacetylase, PgdA/NodB/CDA1 family	G	Carbohydrate transport and metabolism
NP_416760.1	COG1807	224720	1.73e-113	37.918	ArnT	PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA	M	Cell wall/membrane/envelope biogenesis
YP_588462.1	COG2076	224987	1.8e-06	28.704	EmrE	Multidrug transporter EmrE and related cation transporters	V	Defense mechanisms
NP_416763.1	COG0318	223395	9.84e-106	29.808	MenE/FadK	O-succinylbenzoic acid-CoA ligase MenE or related acyl-CoA synthetase (AMP-forming)	I	Lipid transport and metabolism
NP_416764.1	COG1441	224358	0.0	86.293	MenC	O-succinylbenzoate synthase	H	Coenzyme transport and metabolism
NP_416765.1	COG0447	223524	0.0	79.433	MenB	1,4-Dihydroxy-2-naphthoyl-CoA synthase	H	Coenzyme transport and metabolism
NP_416766.1	COG0596	223669	4.82e-23	27.82	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	H	Coenzyme transport and metabolism
NP_416767.1	COG1165	224087	0.0	55.634	MenD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	H	Coenzyme transport and metabolism
NP_416768.4	COG1169	224091	0.0	47.43	MenF	Isochorismate synthase EntC	H	Coenzyme transport and metabolism
NP_416769.1	COG4575	226941	7.65e-32	43.678	ElaB	Membrane-anchored ribosome-binding protein ElaB, inhibits growth in stationary phase, YqjD/DUF883 family	J	Translation, ribosomal structure and biogenesis
NP_416770.1	COG2153	225064	5.3e-90	65.584	ElaA	Predicted N-acyltransferase, GNAT family	R	General function prediction only
