QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA17239.1	COG0451	223528	2.6e-54	26.023	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
BAA17240.1	COG2608	225328	1.51e-10	34.328	CopZ	Copper chaperone CopZ	P	Inorganic ion transport and metabolism
BAA17241.1	COG0739	223810	2.15e-46	30.0	NlpD	Murein DD-endopeptidase MepM and murein hydrolase activator NlpD, contains LysM domain	M	Cell wall/membrane/envelope biogenesis
BAA17242.1	COG0587	223660	5.24e-139	41.096	DnaE	DNA polymerase III, alpha subunit	L	Replication, recombination and repair
BAA17245.1	COG0744	223815	0.0	38.808	MrcB	Penicillin-binding protein 1B/1F, peptidoglycan  transglycosylase/transpeptidase	M	Cell wall/membrane/envelope biogenesis
BAA17247.1	COG1123	224048	0.0	49.013	GsiA	ABC-type glutathione transport system ATPase component, contains duplicated ATPase domain	O	Posttranslational modification, protein turnover, chaperones
BAA17249.1	COG2220	225130	1.48e-22	21.756	UlaG	L-ascorbate lactonase UlaG, metallo-beta-lactamase superfamily	G	Carbohydrate transport and metabolism
BAA17250.1	COG5413	227700	4.68e-72	32.338		Uncharacterized integral membrane protein	S	Function unknown
BAA17251.1	COG1006	223938	5.14e-33	36.522	MnhC	Multisubunit Na+/H+ antiporter, MnhC subunit	P	Inorganic ion transport and metabolism
BAA17252.1	COG0651	223724	8.8e-69	29.287	HyfB	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	C	Energy production and conversion
BAA17253.1	COG1006	223938	2.21e-34	41.379	MnhC	Multisubunit Na+/H+ antiporter, MnhC subunit	P	Inorganic ion transport and metabolism
BAA17254.1	COG0651	223724	3.12e-63	31.106	HyfB	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	C	Energy production and conversion
BAA17258.1	COG1563	224479	7.01e-25	40.23		Uncharacterized MnhB-related membrane protein	R	General function prediction only
BAA17259.1	COG2111	225022	2.09e-07	24.691	MnhB	Multisubunit Na+/H+ antiporter, MnhB subunit	P	Inorganic ion transport and metabolism
BAA17260.1	COG1721	224635	3.56e-99	34.127	YeaD2	Uncharacterized conserved protein, DUF58 family, contains vWF domain	S	Function unknown
BAA17261.1	COG0664	223736	1.58e-43	28.91	Crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms
BAA17262.1	COG4970	227305	0.00027	28.358	FimT	Type IV pilus assembly protein FimT	N	Cell motility
BAA17263.1	COG2165	225076	5.65e-12	15.672	PulG	Type II secretory pathway, pseudopilin PulG	N	Cell motility
BAA17266.1	COG1132	224055	0.0	39.175	MdlB	ABC-type multidrug transport system, ATPase and permease component	V	Defense mechanisms
BAA17268.1	COG2217	225127	0.0	46.577	ZntA	Cation-transporting P-type ATPase	P	Inorganic ion transport and metabolism
BAA17269.1	COG0331	223408	4.4e-120	45.425	FabD	Malonyl CoA-acyl carrier protein transacylase	I	Lipid transport and metabolism
BAA17270.1	COG0784	223855	4.9e-19	30.894	CheY	CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F	T	Signal transduction mechanisms
BAA17272.1	COG0635	223708	1.52e-134	35.784	HemN	Coproporphyrinogen-III oxidase HemN  (oxygen-independent) or related Fe-S oxidoreductase	H	Coenzyme transport and metabolism
BAA17273.1	COG1057	223985	4.17e-62	31.0	NadD	Nicotinate-nucleotide adenylyltransferase NadD	H	Coenzyme transport and metabolism
BAA17275.1	COG0294	223371	5.25e-121	53.731	FolP	Dihydropteroate synthase	H	Coenzyme transport and metabolism
BAA17276.1	COG1807	224720	3.05e-44	27.293	ArnT	PMT family glycosyltransferase ArnT/Agl22, involved in glycosylation of proteins and lipid IVA	M	Cell wall/membrane/envelope biogenesis
BAA17277.1	COG3634	226160	0.002	35.294	AhpF	Alkyl hydroperoxide reductase subunit AhpF	V	Defense mechanisms
BAA17278.1	COG1569	224485	1.18e-47	48.0		Predicted nucleic acid-binding protein, contains PIN domain	R	General function prediction only
BAA17281.1	COG0557	223631	0.0	36.314	VacB	Exoribonuclease R	K	Transcription
BAA17282.1	COG1625	224540	1.11e-171	37.162	NifB	Fe-S oxidoreductase, related to NifB/MoaA family	C	Energy production and conversion
BAA17283.1	COG2208	225118	1.14e-101	31.566	RsbU	Phosphoserine phosphatase RsbU, regulator of sigma subunit	T	Signal transduction mechanisms
BAA17284.1	COG0165	223243	0.0	59.13	ArgH	Argininosuccinate lyase	E	Amino acid transport and metabolism
BAA17285.1	COG1051	223979	1.26e-37	37.681	YjhB	ADP-ribose pyrophosphatase YjhB, NUDIX family	F	Nucleotide transport and metabolism
BAA17287.1	COG5011	227344	2.5e-121	53.744		Uncharacterized conserved protein, DUF2344 family	S	Function unknown
BAA17288.1	COG1622	224537	8.59e-80	29.153	CyoA	Heme/copper-type cytochrome/quinol oxidase, subunit 2	C	Energy production and conversion
BAA17289.1	COG0843	223913	0.0	57.752	CyoB	Heme/copper-type cytochrome/quinol oxidase, subunit 1	C	Energy production and conversion
BAA17290.1	COG1845	224758	2.18e-73	44.444	CyoC	Heme/copper-type cytochrome/quinol oxidase, subunit 3	C	Energy production and conversion
BAA17291.1	COG0526	223600	8.63e-19	34.615	TrxA	Thiol-disulfide isomerase or thioredoxin	O	Posttranslational modification, protein turnover, chaperones
BAA17292.1	COG0399	223476	9.95e-118	32.031	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	M	Cell wall/membrane/envelope biogenesis
BAA17293.1	COG1116	224041	2.28e-132	49.612	TauB	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	P	Inorganic ion transport and metabolism
BAA17294.1	COG0600	223673	1.12e-71	39.113	TauC	ABC-type nitrate/sulfonate/bicarbonate transport system, permease component	P	Inorganic ion transport and metabolism
BAA17295.1	COG0715	223787	8.22e-55	29.745	TauA	ABC-type nitrate/sulfonate/bicarbonate transport system, periplasmic component	P	Inorganic ion transport and metabolism
BAA17296.1	COG0378	223455	7.15e-90	44.076	HypB	Hydrogenase/urease maturation factor HypB, Ni2+-binding GTPase	O	Posttranslational modification, protein turnover, chaperones
BAA17297.1	COG0375	223452	3.31e-46	35.897	HybF	Hydrogenase maturation factor HypA/HybF, metallochaperone involved in Ni insertion	O	Posttranslational modification, protein turnover, chaperones
BAA17298.1	COG0010	223089	1.9e-92	38.065	SpeB	Arginase/agmatinase family enzyme	E	Amino acid transport and metabolism
BAA17299.1	COG2203	225113	2.6e-20	29.299	GAF	GAF domain	T	Signal transduction mechanisms
BAA17300.1	COG2199	225109	1.03e-47	36.612	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
BAA17301.1	COG0474	223550	0.0	37.323	MgtA	Magnesium-transporting ATPase (P-type)	P	Inorganic ion transport and metabolism
BAA17302.1	COG0495	223569	0.0	51.37	LeuS	Leucyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
BAA17303.1	COG0786	223857	7.43e-153	46.683	GltS	Na+/glutamate symporter	E	Amino acid transport and metabolism
BAA17304.1	COG0642	223715	6.39e-39	30.83	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA17306.1	COG1132	224055	0.0	40.136	MdlB	ABC-type multidrug transport system, ATPase and permease component	V	Defense mechanisms
BAA17308.1	COG4636	226983	1.49e-18	21.782	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA17309.1	COG1512	224429	3.87e-05	16.883	YgcG	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	S	Function unknown
BAA17310.1	COG0021	223100	0.0	62.425	TktA	Transketolase	G	Carbohydrate transport and metabolism
BAA17311.1	COG0304	223381	0.0	56.174	FabB	3-oxoacyl-(acyl-carrier-protein) synthase	I	Lipid transport and metabolism
BAA17312.1	COG0236	223314	2.24e-21	59.74	AcpP	Acyl carrier protein	I	Lipid transport and metabolism
BAA17315.1	COG2193	225104	2.47e-80	59.873	Bfr	Bacterioferritin (cytochrome b1)	P	Inorganic ion transport and metabolism
BAA17316.1	COG1028	223959	1.8e-23	29.73	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
BAA17317.1	COG1825	224738	2.41e-24	17.172	RplY	Ribosomal protein L25 (general stress protein Ctc)	J	Translation, ribosomal structure and biogenesis
BAA17318.1	COG0104	223182	0.0	58.955	PurA	Adenylosuccinate synthase	F	Nucleotide transport and metabolism
BAA17320.1	COG0254	223332	2.67e-27	43.243	RpmE	Ribosomal protein L31	J	Translation, ribosomal structure and biogenesis
BAA17321.1	COG0103	223181	6.04e-62	51.938	RpsI	Ribosomal protein S9	J	Translation, ribosomal structure and biogenesis
BAA17322.1	COG0102	223180	2.54e-77	59.589	RplM	Ribosomal protein L13	J	Translation, ribosomal structure and biogenesis
BAA17323.1	COG0101	223179	1.5e-110	38.951	TruA	tRNA U38,U39,U40 pseudouridine synthase TruA	J	Translation, ribosomal structure and biogenesis
BAA17324.1	COG0203	223281	3.19e-48	51.724	RplQ	Ribosomal protein L17	J	Translation, ribosomal structure and biogenesis
BAA17325.1	COG0202	223280	1.04e-119	44.444	RpoA	DNA-directed RNA polymerase, alpha subunit/40 kD subunit	K	Transcription
BAA17326.1	COG0100	223178	4.13e-61	64.615	RpsK	Ribosomal protein S11	J	Translation, ribosomal structure and biogenesis
BAA17327.1	COG0099	223177	1.31e-51	61.983	RpsM	Ribosomal protein S13	J	Translation, ribosomal structure and biogenesis
BAA17328.1	COG0257	223335	1.18e-11	73.684	RpmJ	Ribosomal protein L36	J	Translation, ribosomal structure and biogenesis
BAA17329.1	COG0361	223438	1.35e-33	68.657	InfA	Translation initiation factor IF-1	J	Translation, ribosomal structure and biogenesis
BAA17330.1	COG0563	223637	3.34e-72	50.273	Adk	Adenylate kinase or related kinase	F	Nucleotide transport and metabolism
BAA17331.1	COG0201	223279	1.14e-146	46.939	SecY	Preprotein translocase subunit SecY	U	Intracellular trafficking, secretion, and vesicular transport
BAA17332.1	COG0200	223278	2.5e-43	51.678	RplO	Ribosomal protein L15	J	Translation, ribosomal structure and biogenesis
BAA17333.1	COG0098	223176	1.56e-70	49.704	RpsE	Ribosomal protein S5	J	Translation, ribosomal structure and biogenesis
BAA17334.1	COG0256	223334	1.38e-47	62.745	RplR	Ribosomal protein L18	J	Translation, ribosomal structure and biogenesis
BAA17335.1	COG0097	223175	1.13e-84	56.742	RplF	Ribosomal protein L6P/L9E	J	Translation, ribosomal structure and biogenesis
BAA17336.1	COG0096	223174	6.9e-67	49.624	RpsH	Ribosomal protein S8	J	Translation, ribosomal structure and biogenesis
BAA17337.1	COG0094	223172	2.8e-110	64.607	RplE	Ribosomal protein L5	J	Translation, ribosomal structure and biogenesis
BAA17338.1	COG0198	223276	4.86e-33	53.333	RplX	Ribosomal protein L24	J	Translation, ribosomal structure and biogenesis
BAA17339.1	COG0093	223171	4.84e-71	63.115	RplN	Ribosomal protein L14	J	Translation, ribosomal structure and biogenesis
BAA17340.1	COG0186	223264	1.79e-33	56.962	RpsQ	Ribosomal protein S17	J	Translation, ribosomal structure and biogenesis
BAA17341.1	COG0255	223333	4.89e-16	45.0	RpmC	Ribosomal protein L29	J	Translation, ribosomal structure and biogenesis
BAA17342.1	COG0197	223275	1.31e-76	62.319	RplP	Ribosomal protein L16/L10AE	J	Translation, ribosomal structure and biogenesis
BAA17343.1	COG0092	223170	7.63e-90	56.652	RpsC	Ribosomal protein S3	J	Translation, ribosomal structure and biogenesis
BAA17344.1	COG0091	223169	5.7e-55	56.522	RplV	Ribosomal protein L22	J	Translation, ribosomal structure and biogenesis
BAA17345.1	COG0185	223263	2.13e-53	63.043	RpsS	Ribosomal protein S19	J	Translation, ribosomal structure and biogenesis
BAA17346.1	COG0090	223168	2.44e-155	59.783	RplB	Ribosomal protein L2	J	Translation, ribosomal structure and biogenesis
BAA17347.1	COG0089	223167	6.24e-33	54.255	RplW	Ribosomal protein L23	J	Translation, ribosomal structure and biogenesis
BAA17348.1	COG0088	223166	5.98e-81	48.826	RplD	Ribosomal protein L4	J	Translation, ribosomal structure and biogenesis
BAA17349.1	COG0087	223165	1.92e-101	47.222	RplC	Ribosomal protein L3	J	Translation, ribosomal structure and biogenesis
BAA17350.1	COG0783	223854	1.13e-73	49.359	Dps	DNA-binding ferritin-like protein (oxidative damage protectant)	P	Inorganic ion transport and metabolism
BAA17351.1	COG3161	225703	2.65e-05	34.884	UbiC	4-hydroxybenzoate synthetase (chorismate-pyruvate lyase)	H	Coenzyme transport and metabolism
BAA17352.1	COG1409	224327	3.64e-11	24.585	CpdA	3',5'-cyclic AMP phosphodiesterase CpdA	T	Signal transduction mechanisms
BAA17354.1	COG2010	224921	3.27e-15	31.304	CccA	Cytochrome c, mono- and diheme variants	C	Energy production and conversion
BAA17355.1	COG1653	224567	1.55e-54	24.7	UgpB	ABC-type glycerol-3-phosphate transport system, periplasmic component	G	Carbohydrate transport and metabolism
BAA17356.1	COG0548	223622	2.43e-115	56.226	ArgB	N-acetylglutamate kinase	E	Amino acid transport and metabolism
BAA17357.1	COG0830	223900	4.76e-85	43.379	UreF	Urease accessory protein UreF	O	Posttranslational modification, protein turnover, chaperones
BAA17359.1	COG4586	226952	0.0	62.305		ABC-type uncharacterized transport system, ATPase component	R	General function prediction only
BAA17360.1	COG3677	226202	5.46e-31	33.981	InsA	Transposase InsA	X	Mobilome: prophages, transposons
BAA17361.1	COG1662	224576	2.05e-46	42.373	InsB	Transposase and inactivated derivatives, IS1 family	X	Mobilome: prophages, transposons
BAA17362.1	COG3293	225830	1.31e-23	22.388		Transposase	X	Mobilome: prophages, transposons
BAA17363.1	COG3293	225830	9.07e-36	37.008		Transposase	X	Mobilome: prophages, transposons
BAA17364.1	COG0086	223164	1.27e-137	15.12	RpoC	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	K	Transcription
BAA17365.1	COG0085	223163	0.0	55.962	RpoB	DNA-directed RNA polymerase, beta subunit/140 kD subunit	K	Transcription
BAA17366.1	COG0084	223162	4.23e-126	47.876	TatD	3'->5' ssDNA/RNA exonuclease TatD	N	Cell motility
BAA17367.1	COG0268	223346	2.07e-18	45.745	RpsT	Ribosomal protein S20	J	Translation, ribosomal structure and biogenesis
BAA17368.1	COG0642	223715	4.91e-53	29.316	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAA17370.1	COG0210	223288	3.34e-89	26.528	UvrD	Superfamily I DNA or RNA helicase	L	Replication, recombination and repair
BAA17371.1	COG1196	224117	0.0	32.919	Smc	Chromosome segregation ATPase Smc	D	Cell cycle control, cell division, chromosome partitioning
BAA17372.1	COG2334	225213	3.89e-89	28.06	SrkA	Ser/Thr protein kinase RdoA involved in Cpx stress response, MazF antagonist	T	Signal transduction mechanisms
BAA17373.1	COG3793	226316	4.4e-41	22.951	TerB	Tellurite resistance protein TerB	P	Inorganic ion transport and metabolism
BAA17375.1	COG2956	225504	4.48e-05	21.849	LapB	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain	M	Cell wall/membrane/envelope biogenesis
BAA17376.1	COG0758	223829	3.16e-138	38.693	Smf	Predicted Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	L	Replication, recombination and repair
BAA17377.1	COG0393	223470	1.67e-38	41.667	YbjQ	Uncharacterized pentameric protein YbjQ, UPF0145 family	S	Function unknown
BAA17378.1	COG5186	227513	0.01	44.0	PAP1	Poly(A) polymerase Pap1	A	RNA processing and modification
BAA17379.1	COG0450	223527	4.07e-88	40.102	AhpC	Alkyl hydroperoxide reductase subunit AhpC (peroxiredoxin)	V	Defense mechanisms
BAA17380.1	COG0323	223400	0.0	31.783	MutL	DNA mismatch repair ATPase MutL	L	Replication, recombination and repair
BAA17381.1	COG0559	223633	1.25e-61	31.701	LivH	Branched-chain amino acid ABC-type transport system, permease component	E	Amino acid transport and metabolism
BAA17382.1	COG4177	226645	4.19e-74	32.0	LivM	ABC-type branched-chain amino acid transport system, permease component	E	Amino acid transport and metabolism
BAA17383.1	COG1175	224096	4.95e-98	46.853	UgpA	ABC-type sugar transport system, permease component	G	Carbohydrate transport and metabolism
BAA17385.1	COG0265	223343	3.11e-103	43.553	DegQ	Periplasmic serine protease, S1-C subfamily, contain C-terminal PDZ domain	O	Posttranslational modification, protein turnover, chaperones
BAA17386.1	COG2146	225057	8.73e-34	31.933	NirD	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	P	Inorganic ion transport and metabolism
BAA17388.1	COG1566	224482	1.01e-19	23.404	EmrA	Multidrug resistance efflux pump EmrA	V	Defense mechanisms
BAA17390.1	COG3347	225884	0.0	51.214	RhaD	Rhamnose utilisation protein RhaD, predicted bifunctional aldolase and dehydrogenase	G	Carbohydrate transport and metabolism
BAA17391.1	COG2442	225291	1.68e-27	38.667		Predicted antitoxin component of a toxin-antitoxin system, DUF433 family	V	Defense mechanisms
BAA17393.1	COG1429	224346	0.0	39.512	CobN	Cobalamin biosynthesis protein CobN, Mg-chelatase	H	Coenzyme transport and metabolism
BAA17394.1	COG3920	226434	7.62e-66	43.842		Two-component sensor histidine kinase, HisKA and HATPase domains	T	Signal transduction mechanisms
BAA17395.1	COG2207	225117	2.79e-35	47.115	AraC	AraC-type DNA-binding domain and AraC-containing proteins	K	Transcription
BAA17396.1	COG0784	223855	6.21e-15	30.088	CheY	CheY-like REC (receiver) domain, includes chemotaxis protein CheY  and sporulation regulator Spo0F	T	Signal transduction mechanisms
BAA17398.1	COG0757	223828	5.32e-84	60.274	AroQ	3-dehydroquinate dehydratase	E	Amino acid transport and metabolism
BAA17399.1	COG2239	225148	1.97e-173	43.681	MgtE	Mg/Co/Ni transporter MgtE (contains CBS domain)	P	Inorganic ion transport and metabolism
BAA17400.1	COG0438	223515	5.11e-66	29.073	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA17403.1	COG1075	224001	1.1e-47	32.051	EstA	Triacylglycerol esterase/lipase EstA, alpha/beta hydrolase fold	I	Lipid transport and metabolism
BAA17404.1	COG2172	225083	8.18e-38	20.805	RsbW	Anti-sigma regulatory factor (Ser/Thr protein kinase)	T	Signal transduction mechanisms
BAA17405.1	COG2265	225174	0.0	42.273	TrmA	tRNA/tmRNA/rRNA uracil-C5-methylase, TrmA/RlmC/RlmD family	J	Translation, ribosomal structure and biogenesis
BAA17406.1	COG1171	224092	2.87e-167	54.493	IlvA	Threonine deaminase	E	Amino acid transport and metabolism
BAA17407.1	COG1799	224712	1.05e-44	32.934	SepF	Cell division protein SepF/YlmF, interacts with FtsZ	D	Cell cycle control, cell division, chromosome partitioning
BAA17408.1	COG0662	223734	4.24e-43	43.651	ManC	Mannose-6-phosphate isomerase, cupin superfamily	G	Carbohydrate transport and metabolism
BAA17409.1	COG2929	225481	1.59e-45	55.914		Uncharacterized conserved protein, DUF497 family	S	Function unknown
BAA17410.1	COG0234	223312	2.82e-44	63.441	GroES	Co-chaperonin GroES (HSP10)	O	Posttranslational modification, protein turnover, chaperones
BAA17411.1	COG0459	223535	0.0	46.35	GroEL	Chaperonin GroEL (HSP60 family)	O	Posttranslational modification, protein turnover, chaperones
BAA17412.1	COG2200	225110	2.33e-104	45.783	EAL	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	T	Signal transduction mechanisms
BAA17413.1	COG0494	223568	2.07e-12	24.088	MutT	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	V	Defense mechanisms
BAA17415.1	COG0082	223160	0.0	58.564	AroC	Chorismate synthase	E	Amino acid transport and metabolism
BAA17416.1	COG0222	223300	2.09e-35	57.812	RplL	Ribosomal protein L7/L12	J	Translation, ribosomal structure and biogenesis
BAA17417.1	COG0244	223322	5.33e-54	40.805	RplJ	Ribosomal protein L10	J	Translation, ribosomal structure and biogenesis
BAA17418.1	COG0081	223159	3.21e-114	55.702	RplA	Ribosomal protein L1	J	Translation, ribosomal structure and biogenesis
BAA17419.1	COG0080	223158	9.22e-83	69.565	RplK	Ribosomal protein L11	J	Translation, ribosomal structure and biogenesis
BAA17420.1	COG0250	223328	1.4e-62	42.857	NusG	Transcription termination/antitermination protein NusG	K	Transcription
BAA17421.1	COG0690	223762	1.77e-14	26.027	SecE	Preprotein translocase subunit SecE	U	Intracellular trafficking, secretion, and vesicular transport
BAA17422.1	COG0335	223412	1.39e-55	65.766	RplS	Ribosomal protein L19	J	Translation, ribosomal structure and biogenesis
BAA17424.1	COG0596	223669	6.69e-28	22.177	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH and related esterases, alpha/beta hydrolase fold	H	Coenzyme transport and metabolism
BAA17426.1	COG0465	223541	0.005	30.0	HflB	ATP-dependent Zn proteases	O	Posttranslational modification, protein turnover, chaperones
BAA17428.1	COG0633	223706	4.52e-20	26.042	Fdx	Ferredoxin	C	Energy production and conversion
BAA17430.1	COG3243	225783	5.38e-148	31.328	PhaC	Poly-beta-hydroxybutyrate synthase	I	Lipid transport and metabolism
BAA17432.1	COG2335	225214	1.33e-60	52.593	FAS1	Uncaracterized surface protein containing fasciclin (FAS1) repeats	R	General function prediction only
BAA17434.1	COG1008	223940	0.0	45.082	NuoM	NADH:ubiquinone oxidoreductase subunit 4 (chain M)	C	Energy production and conversion
BAA17435.1	COG1009	223941	2.08e-154	34.967	NuoL	Membrane H+-translocase/NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Multisubunit Na+/H+ antiporter, MnhA subunit	C	Energy production and conversion
BAA17439.1	COG3173	225714	0.00067	17.857	YcbJ	Predicted  kinase, aminoglycoside phosphotransferase (APT) family	R	General function prediction only
BAA17440.1	COG1132	224055	3.76e-169	38.946	MdlB	ABC-type multidrug transport system, ATPase and permease component	V	Defense mechanisms
BAA17441.1	COG0438	223515	6.35e-55	30.184	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA17442.1	COG0438	223515	3.53e-46	29.153	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA17443.1	COG4671	227017	0.0	44.146		Predicted glycosyl transferase	R	General function prediction only
BAA17444.1	COG0745	223816	5.07e-82	39.744	OmpR	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	T	Signal transduction mechanisms
BAA17445.1	COG0022	223101	0.0	54.658	AcoB	Pyruvate/2-oxoglutarate/acetoin dehydrogenase complex, dehydrogenase (E1) component, beta subunit	C	Energy production and conversion
BAA17446.1	COG4577	226943	3.37e-38	47.619	CcmK	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA17447.1	COG4577	226943	1.16e-39	51.786	CcmK	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA17448.1	COG1929	224840	1.58e-164	44.855	GlxK	Glycerate kinase	G	Carbohydrate transport and metabolism
BAA17450.1	COG0031	223110	2.64e-148	62.951	CysK	Cysteine synthase	E	Amino acid transport and metabolism
BAA17451.1	COG0364	223441	0.0	55.847	Zwf	Glucose-6-phosphate 1-dehydrogenase	G	Carbohydrate transport and metabolism
BAA17452.1	COG0178	223256	0.0	63.158	UvrA	Excinuclease UvrABC ATPase subunit	L	Replication, recombination and repair
BAA17454.1	COG3293	225830	1.59e-36	39.683		Transposase	X	Mobilome: prophages, transposons
BAA17455.1	COG2402	225266	4.86e-47	31.852		Predicted nucleic acid-binding protein, contains PIN domain	R	General function prediction only
BAA17457.1	COG0079	223157	8.14e-104	35.429	HisC	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	E	Amino acid transport and metabolism
BAA17458.1	COG0776	223847	8.72e-35	46.465	HimA	Bacterial nucleoid DNA-binding protein IHF-alpha	L	Replication, recombination and repair
BAA17459.1	COG0456	223532	3.52e-05	21.29	RimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	J	Translation, ribosomal structure and biogenesis
BAA17461.1	COG0514	223588	2.46e-165	37.32	RecQ	Superfamily II DNA helicase RecQ	L	Replication, recombination and repair
BAA17462.1	COG0463	223539	5.48e-15	20.0	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA17463.1	COG1903	224815	8.26e-140	36.011	CbiD	Cobalamin biosynthesis protein CbiD (cobalt-precorrin-5B C-methyltransferase)	H	Coenzyme transport and metabolism
BAA17464.1	COG0451	223528	2.27e-44	25.079	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
BAA17466.1	COG0245	223323	3.42e-85	56.962	IspF	2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	I	Lipid transport and metabolism
BAA17467.1	COG0534	223608	5.75e-61	24.222	NorM	Na+-driven multidrug efflux pump, DinF/NorM/MATE family	V	Defense mechanisms
BAA17468.1	COG3239	225779	9.5e-73	27.219	DesA	Fatty acid desaturase	I	Lipid transport and metabolism
BAA17471.1	COG1595	224511	2.09e-47	42.391	RpoE	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	K	Transcription
BAA17472.1	COG5662	227949	1.26e-39	20.889	RsiW	Transmembrane transcriptional regulator RsiW (anti-sigma-W factor)	K	Transcription
BAA17473.1	COG0701	223773	2.94e-66	30.619	YraQ	Uncharacterized membrane protein YraQ, UPF0718 family	S	Function unknown
BAA17474.1	COG0438	223515	8.06e-37	21.303	RfaB	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA17475.1	COG1826	224739	3.79e-18	35.211	TatA	Twin-arginine protein secretion pathway components TatA and TatB	U	Intracellular trafficking, secretion, and vesicular transport
BAA17476.1	COG0397	223474	0.0	45.303	SelO	Protein adenylyltransferase (AMPylase) SelO/YdiU (selenoprotein O)	O	Posttranslational modification, protein turnover, chaperones
BAA17477.1	COG0465	223541	0.0	54.754	HflB	ATP-dependent Zn proteases	O	Posttranslational modification, protein turnover, chaperones
BAA17478.1	COG0309	223386	3.77e-148	47.093	HypE	Carbamoyl dehydratase HypE (hydrogenase maturation factor)	O	Posttranslational modification, protein turnover, chaperones
BAA17479.1	COG4636	226983	6.25e-21	26.59	Uma2	Endonuclease, Uma2 family (restriction endonuclease fold)	R	General function prediction only
BAA17480.1	COG0496	223570	9.88e-99	36.864	SurE	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	L	Replication, recombination and repair
BAA17481.1	COG0242	223320	1.09e-74	51.974	Def	Peptide deformylase	J	Translation, ribosomal structure and biogenesis
BAA17483.1	COG1190	224111	0.0	57.48	LysU	Lysyl-tRNA synthetase (class II)	J	Translation, ribosomal structure and biogenesis
BAA17484.1	COG0463	223539	1.08e-15	19.298	WcaA	Glycosyltransferase involved in cell wall bisynthesis	M	Cell wall/membrane/envelope biogenesis
BAA17485.1	COG2242	225151	7.48e-06	27.869	CobL	Precorrin-6B methylase 2	H	Coenzyme transport and metabolism
BAA17486.1	COG5617	227904	3.35e-07	18.675	PTPS	Predicted membrane glycosyltransferase TK1552, contains 6-pyruvoyl-tetrahydropterin synthase (PTPS)-related domain	R	General function prediction only
BAA17488.1	COG0243	223321	0.0	32.19	BisC	Anaerobic selenocysteine-containing dehydrogenase	C	Energy production and conversion
BAA17489.1	COG1116	224041	1.54e-138	50.0	TauB	ABC-type nitrate/sulfonate/bicarbonate transport system, ATPase component	P	Inorganic ion transport and metabolism
