QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
NP_416937.2	COG0582	440347	8.57e-140	46.076	FimB	Integrase/recombinase, includes phage integrase	L	Replication, recombination and repair
NP_416946.1	COG4819	443847	0.0	45.493	EutA	Ethanolamine utilization protein EutA, reactivase of ethanolamine ammonia-lyase	E	Amino acid transport and metabolism
NP_416947.1	COG3192	442425	4.45e-162	58.765	EutH	Ethanolamine transporter EutH, required for ethanolamine utilization at low pH	E	Amino acid transport and metabolism
NP_416948.4	COG1454	441063	1.61e-153	45.093	EutG	Alcohol dehydrogenase, class IV	C	Energy production and conversion
NP_416949.1	COG4820	443848	1.9e-152	51.111	EutJ	Ethanolamine utilization protein EutJ, possible chaperonin	E	Amino acid transport and metabolism
NP_416950.1	COG1012	440636	3.56e-25	23.892	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	I	Lipid transport and metabolism
NP_416951.1	COG4576	443633	6.62e-38	51.765	CcmL	Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_416952.2	COG4577	443634	3.9e-36	67.059	CcmK	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_416953.1	COG0280	440049	2.69e-134	46.13	Pta	Phosphotransacetylase (includes Pta, EutD and phosphobutyryltransferase)	C	Energy production and conversion
NP_416954.1	COG4812	443840	4.04e-135	50.769	EutT	Ethanolamine utilization protein EutT, cobalamin adenosyltransferase	E	Amino acid transport and metabolism
NP_416955.1	COG4766	443798	5.52e-55	50.0	EutQ	Ethanolamine utilization protein EutQ, cupin superfamily (function unknown)	E	Amino acid transport and metabolism
NP_416956.1	COG4917	443945	9.09e-72	45.946	EutP	Ethanolamine utilization protein EutP, contains a P-loop NTPase domain	E	Amino acid transport and metabolism
NP_416957.4	COG4810	443838	9.26e-64	61.062	EutS	Ethanolamine utilization protein EutS, microcompartment shell protein	E	Amino acid transport and metabolism
NP_416958.1	COG0281	440050	0.0	58.392	SfcA	Malic enzyme	C	Energy production and conversion
NP_416959.1	COG0176	439946	1.64e-80	30.921	TalA	Transaldolase/fructose-6-phosphate aldolase	G	Carbohydrate transport and metabolism
NP_416960.1	COG0021	439792	0.0	63.499	TktA	Transketolase	G	Carbohydrate transport and metabolism
NP_416962.1	COG0494	440260	3.01e-28	28.859	MutT	8-oxo-dGTP pyrophosphatase MutT and related house-cleaning NTP pyrophosphohydrolases, NUDIX family	V	Defense mechanisms
NP_416963.1	COG0493	440259	0.0	46.98	GltD	NADPH-dependent glutamate synthase beta chain or related oxidoreductase	E	Amino acid transport and metabolism
NP_416964.1	COG4585	443642	2.16e-49	34.975	ComP	Signal transduction histidine kinase ComP	T	Signal transduction mechanisms
NP_416965.1	COG0841	440603	0.0	44.24	AcrB	Multidrug efflux pump subunit AcrB	V	Defense mechanisms
NP_416966.1	COG1393	441003	5.13e-44	40.171	ArsC	Arsenate reductase or related protein, glutaredoxin family	P	Inorganic ion transport and metabolism
NP_416967.1	COG0624	440389	1.15e-126	36.126	ArgE	Acetylornithine deacetylase/Succinyl-diaminopimelate desuccinylase or related deacylase	E	Amino acid transport and metabolism
NP_416968.2	COG0400	440169	9.64e-43	29.412	YpfH	Palmitoyl-CoA esterase	R	General function prediction only
NP_416969.1	COG1444	441053	0.0	45.455	TmcA	tRNA(Met) C34 N-acetyltransferase TmcA	J	Translation, ribosomal structure and biogenesis
NP_416970.1	COG2321	441895	2.93e-168	57.986	YpfJ	Predicted metalloprotease	R	General function prediction only
NP_416971.1	COG0152	439922	3.13e-113	45.714	PurC	Phosphoribosylaminoimidazole-succinocarboxamide synthase	F	Nucleotide transport and metabolism
NP_416972.4	COG3317	442546	1.49e-120	34.722	BamC	Outer membrane protein assembly factor BamC	M	Cell wall/membrane/envelope biogenesis
NP_416973.1	COG0329	440098	1.24e-144	51.027	DapA	4-hydroxy-tetrahydrodipicolinate synthase/N-acetylneuraminate lyase	E	Amino acid transport and metabolism
NP_416974.4	COG2716	442029	1.41e-78	40.805	GcvR	Glycine cleavage system regulator GcvR	E	Amino acid transport and metabolism
NP_416975.1	COG1225	440838	1.01e-52	42.361	Bcp	Peroxiredoxin	O	Posttranslational modification, protein turnover, chaperones
NP_416976.4	COG1142	440757	3.22e-55	39.884	HycB	Fe-S-cluster-containing hydrogenase component 2	C	Energy production and conversion
NP_416977.1	COG0651	440416	4.12e-113	36.564	HyfB	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	C	Energy production and conversion
NP_416978.4	COG0650	440415	1.5e-94	44.118	HyfC	Formate hydrogenlyase subunit HyfC	C	Energy production and conversion
NP_416979.1	COG1009	440633	4.37e-98	35.294	NuoL	NADH:ubiquinone oxidoreductase subunit 5 (chain L)/Na+/H+ antiporter, MnhA subunit/Na+:bicarbonate transporter, MpsA subunit	C	Energy production and conversion
NP_416980.1	COG4237	443379	3.08e-60	36.111	HyfE	Hydrogenase-4 membrane subunit HyfE	C	Energy production and conversion
NP_416981.1	COG0651	440416	4.42e-107	38.571	HyfB	Formate hydrogenlyase subunit 3/Multisubunit Na+/H+ antiporter, MnhD subunit	C	Energy production and conversion
NP_416982.1	COG3261	442492	0.0	38.797	HycE2	Ni,Fe-hydrogenase III large subunit	C	Energy production and conversion
NP_416983.1	COG1143	440758	3.53e-11	38.776	NuoI	Formate hydrogenlyase subunit 6/NADH:ubiquinone oxidoreductase 23 kD subunit (chain I)	C	Energy production and conversion
NP_416984.1	COG3260	442491	5.03e-81	54.074	HycG	Ni,Fe-hydrogenase III small subunit	C	Energy production and conversion
NP_416986.4	COG3829	443041	3.12e-178	49.722	RocR	RocR-type transcriptional regulator, contains PAS, AAA-type ATPase, and DNA-binding Fis domains	K	Transcription
NP_416987.1	COG2116	441719	1.24e-73	38.148	FocA	Formate/nitrite transporter FocA, FNT family	P	Inorganic ion transport and metabolism
NP_416988.1	COG0628	440393	1.71e-65	32.628	PerM	Predicted PurR-regulated permease PerM	R	General function prediction only
NP_416989.1	COG4784	443814	6.53e-43	29.67		Putative Zn-dependent protease	R	General function prediction only
NP_416990.1	COG1393	441003	7.03e-50	44.828	ArsC	Arsenate reductase or related protein, glutaredoxin family	P	Inorganic ion transport and metabolism
NP_416991.2	COG0593	440358	1.2e-52	30.568	DnaA	Chromosomal replication initiation ATPase DnaA	L	Replication, recombination and repair
NP_416992.1	COG2233	441834	1.55e-135	41.725	UraA	Xanthine/uracil permease	F	Nucleotide transport and metabolism
NP_416993.2	COG0035	439805	9.32e-125	56.522	Upp	Uracil phosphoribosyltransferase	F	Nucleotide transport and metabolism
NP_416994.1	COG0150	439920	0.0	64.826	PurM	Phosphoribosylaminoimidazole (AIR) synthetase	F	Nucleotide transport and metabolism
NP_416995.1	COG0299	440068	7.18e-121	53.731	PurN	Folate-dependent phosphoribosylglycinamide formyltransferase PurN	F	Nucleotide transport and metabolism
NP_416996.1	COG0855	440616	0.0	43.786	Ppk	Polyphosphate kinase	P	Inorganic ion transport and metabolism
NP_416997.1	COG0248	440018	7.62e-119	40.127	GppA	Exopolyphosphatase/pppGpp-phosphohydrolase	F	Nucleotide transport and metabolism
NP_416998.1	COG2200	441802	2.09e-84	27.163	EAL	EAL domain, c-di-GMP-specific phosphodiesterase class I (or its enzymatically inactive variant)	T	Signal transduction mechanisms
NP_417000.1	COG3133	442367	4.86e-18	28.049	SlyB	Outer membrane lipoprotein SlyB	M	Cell wall/membrane/envelope biogenesis
NP_417002.1	COG0519	440285	0.0	61.228	GuaA2	GMP synthase, PP-ATPase domain/subunit	F	Nucleotide transport and metabolism
NP_417003.1	COG0516	440282	3.72e-99	43.931	GuaB	IMP dehydrogenase/GMP reductase	F	Nucleotide transport and metabolism
NP_417004.1	COG1570	441178	0.0	46.727	XseA	Exonuclease VII, large subunit	L	Replication, recombination and repair
NP_417005.2	COG1989	441592	0.005	41.667	GspO/PilD	Type II secretion system/type IV prepilin peptidase GspO/PulO/PilD	N	Cell motility
NP_417006.2	COG1160	440774	0.0	53.648	Der	Double Era-like domain GTPase Der	J	Translation, ribosomal structure and biogenesis
NP_417007.1	COG1520	441129	3.36e-174	43.947	BamB	Outer membrane protein assembly factor BamB, contains beta-propeller repeat	M	Cell wall/membrane/envelope biogenesis
NP_417008.1	COG2976	442215	3.14e-74	44.444	YfgM	Ancillary subunit YfgM of SecYEG translocon, regulates RcsB-dependent stress response	T	Signal transduction mechanisms
NP_417009.1	COG0124	439894	0.0	53.147	HisS	Histidyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
NP_417010.1	COG0821	440583	0.0	57.382	IspG	4-hydroxy-3-methylbut-2-enyl diphosphate synthase IspG/GcpE	I	Lipid transport and metabolism
NP_417011.1	COG1426	441035	6.78e-25	44.286	RodZ	Cytoskeletal protein RodZ, contains Xre-like HTH and DUF4115 domains	D	Cell cycle control, cell division, chromosome partitioning
NP_417012.1	COG0820	440582	0.0	53.913	RlmN	Adenine C2-methylase RlmN of 23S rRNA A2503 and tRNA A37	J	Translation, ribosomal structure and biogenesis
NP_417013.1	COG0105	439875	1.14e-90	62.857	Ndk	Nucleoside diphosphate kinase	F	Nucleotide transport and metabolism
NP_417014.1	COG4953	443980	0.0	48.787	PbpC	Membrane carboxypeptidase/penicillin-binding protein PbpC	M	Cell wall/membrane/envelope biogenesis
NP_417015.1	COG2373	441940	0.0	36.414	YfaS	Uncharacterized conserved protein YfaS, alpha-2-macroglobulin family	R	General function prediction only
NP_417016.4	COG2897	442142	7.23e-117	47.584	SseA	3-mercaptopyruvate sulfurtransferase SseA, contains two rhodanese domains	P	Inorganic ion transport and metabolism
NP_417018.4	COG0260	440030	2.06e-133	39.853	PepB	Leucyl aminopeptidase	E	Amino acid transport and metabolism
NP_417019.1	COG2975	442214	5.37e-37	60.938	IscX	Fe-S-cluster formation regulator IscX/YfhJ	O	Posttranslational modification, protein turnover, chaperones
NP_417020.1	COG0633	440398	2.16e-26	42.574	Fdx	Ferredoxin	C	Energy production and conversion
NP_417021.1	COG0443	440212	0.0	52.381	DnaK	Molecular chaperone DnaK (HSP70)	O	Posttranslational modification, protein turnover, chaperones
NP_417022.1	COG1076	440694	2.91e-21	41.538	DjlA	DnaJ domain-containing protein	O	Posttranslational modification, protein turnover, chaperones
NP_417023.1	COG0316	440085	2.61e-58	60.377	IscA	Fe-S cluster assembly iron-binding protein IscA	O	Posttranslational modification, protein turnover, chaperones
NP_417024.1	COG0822	440584	9.97e-54	48.837	IscU	Fe-S cluster assembly scaffold protein IscU, NifU family	O	Posttranslational modification, protein turnover, chaperones
YP_026169.1	COG1104	440721	0.0	59.067	NifS	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family	E	Amino acid transport and metabolism
NP_417026.1	COG1959	441562	2.56e-50	40.426	IscR	DNA-binding transcriptional regulator, IscR family	K	Transcription
NP_417027.1	COG0565	440331	1.3e-133	53.333	TrmJ	tRNA C32,U32 (ribose-2'-O)-methylase TrmJ or a related methyltransferase	J	Translation, ribosomal structure and biogenesis
NP_417028.1	COG0483	440251	2.67e-125	50.973	SuhB	Archaeal fructose-1,6-bisphosphatase or related enzyme, inositol monophosphatase family	G	Carbohydrate transport and metabolism
NP_417029.4	COG1073	440691	1.36e-70	32.453	FrsA	Fermentation-respiration switch esterase FrsA, DUF1100 family	T	Signal transduction mechanisms
NP_417030.2	COG3711	442925	2.38e-27	21.379	BglG	Transcriptional antiterminator	K	Transcription
NP_417031.1	COG2814	442063	6.02e-11	22.687	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_417032.1	COG0583	440348	2.16e-67	31.65	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_417033.1	COG4638	443676	2.94e-73	38.756	HcaE	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	P	Inorganic ion transport and metabolism
NP_417034.1	COG5517	444268	1.16e-57	40.0	HcaF	3-phenylpropionate/cinnamic acid dioxygenase, small subunit	Q	Secondary metabolites biosynthesis, transport and catabolism
NP_417035.1	COG2146	441749	1.85e-41	46.154	NirD	Ferredoxin subunit of nitrite reductase or a ring-hydroxylating dioxygenase	P	Inorganic ion transport and metabolism
NP_417036.1	COG1028	440651	9.57e-39	28.517	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
NP_417037.1	COG1251	440863	3.04e-106	33.0	NirB	NAD(P)H-nitrite reductase, large subunit	C	Energy production and conversion
NP_417038.4	COG2259	441860	1.78e-26	35.385	DoxX	Uncharacterized membrane protein YphA, DoxX/SURF4 family	S	Function unknown
NP_417039.1	COG2017	441620	9.29e-66	26.623	GalM	Galactose mutarotase or related enzyme	G	Carbohydrate transport and metabolism
NP_417040.2	COG1063	440683	1.56e-104	33.994	Tdh	Threonine dehydrogenase or related Zn-dependent dehydrogenase	E	Amino acid transport and metabolism
NP_417041.1	COG1172	440785	3.37e-92	47.484	AraH	Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	G	Carbohydrate transport and metabolism
NP_417042.1	COG1129	440745	0.0	43.558	MglA	ABC-type sugar transport system, ATPase component	G	Carbohydrate transport and metabolism
NP_417043.1	COG1879	441483	4.13e-52	27.961	RbsB	ABC-type sugar transport system, periplasmic component, contains N-terminal xre family HTH domain	G	Carbohydrate transport and metabolism
NP_417044.4	COG2956	442196	5.85e-12	24.51	LapB	Lipopolysaccharide biosynthesis regulator YciM/LapB, contains six TPR domains and a C-terminal metal-binding domain	M	Cell wall/membrane/envelope biogenesis
NP_417045.4	COG1940	441543	1.3e-63	29.47	NagC	Sugar kinase of the NBD/HSP70 family, may contain an N-terminal HTH domain	G	Carbohydrate transport and metabolism
NP_417046.1	COG0112	439882	0.0	69.249	GlyA	Glycine/serine hydroxymethyltransferase	E	Amino acid transport and metabolism
NP_417047.1	COG1018	440641	7.18e-86	35.0	Fpr	Flavodoxin/ferredoxin--NADP reductase	C	Energy production and conversion
NP_417048.1	COG0347	440116	1.12e-70	74.107	GlnK	Nitrogen regulatory protein PII	T	Signal transduction mechanisms
NP_417049.1	COG2204	441806	0.0	46.759	AtoC	DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	T	Signal transduction mechanisms
NP_417051.2	COG0642	440407	5.76e-60	28.354	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
YP_026170.1	COG0046	439816	0.0	39.218	PurL1	Phosphoribosylformylglycinamidine (FGAM) synthase, synthetase domain	F	Nucleotide transport and metabolism
NP_417053.2	COG4623	443662	0.0	45.244	MltF	Membrane-bound lytic murein transglycosylase MltF	M	Cell wall/membrane/envelope biogenesis
NP_417054.2	COG0590	440355	2.14e-84	58.219	TadA	tRNA(Arg) A34 adenosine deaminase TadA	J	Translation, ribosomal structure and biogenesis
NP_417055.4	COG0560	440326	5.72e-07	20.0	SerB	Phosphoserine phosphatase	E	Amino acid transport and metabolism
NP_417056.2	COG1737	441343	2.23e-75	37.589	RpiR	DNA-binding transcriptional regulator, MurR/RpiR family, contains HTH and SIS domains	K	Transcription
NP_417057.1	COG2768	442050	1.03e-12	34.545		Uncharacterized Fe-S cluster protein	S	Function unknown
NP_417058.1	COG0736	440499	1.99e-58	48.361	AcpS	Phosphopantetheinyl transferase (holo-ACP synthase)	I	Lipid transport and metabolism
NP_417059.1	COG0854	440615	5.92e-161	67.234	PdxJ	Pyridoxine 5'-phosphate synthase PdxJ	H	Coenzyme transport and metabolism
NP_417060.1	COG1381	440991	1.05e-70	38.71	RecO	Recombinational DNA repair protein RecO (RecF pathway)	L	Replication, recombination and repair
NP_417061.1	COG1159	440773	2.94e-177	54.608	Era	GTPase Era, involved in 16S rRNA processing	J	Translation, ribosomal structure and biogenesis
NP_417062.1	COG0571	440336	5.5e-115	50.952	Rnc	dsRNA-specific ribonuclease	K	Transcription
NP_417063.1	COG0681	440445	1.1e-45	51.852	LepB	Signal peptidase I	U	Intracellular trafficking, secretion, and vesicular transport
NP_417064.1	COG0481	440249	0.0	70.47	LepA	Translation elongation factor EF-4, membrane-bound GTPase	J	Translation, ribosomal structure and biogenesis
NP_417065.1	COG3086	442320	1.32e-56	45.139	RseC	RseC, positive regulator of sigma E activity	T	Signal transduction mechanisms
NP_417066.1	COG3026	442262	6.52e-147	44.923	RseB	RseB, negative regulator of sigma E activity	T	Signal transduction mechanisms
NP_417067.1	COG3073	442307	8.53e-60	43.455	RseA	RseA, negative regulator of sigma E activity	T	Signal transduction mechanisms
NP_417068.1	COG1595	441203	6.63e-55	38.983	RpoE	DNA-directed RNA polymerase specialized sigma subunit, sigma24 family	K	Transcription
NP_417069.1	COG0029	439800	0.0	57.786	NadB	Aspartate oxidase	H	Coenzyme transport and metabolism
NP_417070.2	COG4123	443299	7.24e-91	31.933	TrmN6	tRNA1(Val) A37 N6-methylase TrmN6	J	Translation, ribosomal structure and biogenesis
NP_417071.1	COG0513	440279	2.17e-166	43.478	SrmB	Superfamily II DNA and RNA helicase	L	Replication, recombination and repair
NP_417072.4	COG0583	440348	7.6e-58	31.271	LysR	DNA-binding transcriptional regulator, LysR family	K	Transcription
NP_417073.1	COG1280	440891	1.84e-29	30.198	RhtB	Threonine/homoserine/homoserine lactone efflux protein	E	Amino acid transport and metabolism
NP_417074.1	COG3445	442669	2.46e-93	83.465	GrcA	Autonomous glycyl radical cofactor GrcA	H	Coenzyme transport and metabolism
NP_417075.1	COG0692	440456	1.05e-156	64.055	Ung	Uracil-DNA glycosylase	L	Replication, recombination and repair
NP_417076.1	COG0566	440332	9.96e-66	29.435	SpoU	tRNA G18 (ribose-2'-O)-methylase SpoU	J	Translation, ribosomal structure and biogenesis
NP_417077.1	COG3118	442352	3.49e-52	48.077	CnoX	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family	O	Posttranslational modification, protein turnover, chaperones
NP_417078.4	COG3148	442382	1.53e-99	49.495	TapT	tRNA U47 aminocarboxypropyltransferase TapT/TuaA/ YfiP, DTW domain	J	Translation, ribosomal structure and biogenesis
NP_417079.1	COG1042	440664	0.0	45.365	PatZN	Acyl-CoA synthetase (NDP forming)	C	Energy production and conversion
NP_417080.4	COG1502	441111	2.27e-57	23.601	Cls	Phosphatidylserine/phosphatidylglycerophosphate/cardiolipin synthase	I	Lipid transport and metabolism
NP_417081.2	COG5544	444287	8.99e-59	70.37	YfiM	Uncharacterized conserved protein YfiM, DUF2279 family	S	Function unknown
NP_417082.1	COG2223	441825	4.2e-30	20.913	NarK	Nitrate/nitrite transporter NarK	P	Inorganic ion transport and metabolism
NP_417083.1	COG0542	440308	0.0	62.617	ClpA	ATP-dependent Clp protease, ATP-binding subunit ClpA	O	Posttranslational modification, protein turnover, chaperones
NP_417084.1	COG1496	441105	3e-145	54.878	YfiH	UDP-MurNAc-monopeptide hydrolase/purine nucleoside phosphorylase YfiH, contains laccase domain	F	Nucleotide transport and metabolism
NP_417085.1	COG0564	440330	4.33e-109	49.78	RluA	Pseudouridine synthase RluA, 23S rRNA- or tRNA-specific	J	Translation, ribosomal structure and biogenesis
NP_417086.1	COG4105	443281	1.99e-98	40.664	BamD	Outer membrane protein assembly factor BamD, BamD/ComL family	M	Cell wall/membrane/envelope biogenesis
NP_417088.1	COG1544	441153	1.05e-32	40.0	RaiA	Ribosome-associated translation inhibitor RaiA	J	Translation, ribosomal structure and biogenesis
NP_417090.1	COG0077	439847	8.3e-130	41.786	PheA2	Prephenate dehydratase (decarboxylase)	E	Amino acid transport and metabolism
NP_417091.1	COG1605	441213	3.36e-36	32.53	PheA	Chorismate mutase	E	Amino acid transport and metabolism
NP_417092.1	COG0722	440486	0.0	63.112	AroG1	3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) synthase	E	Amino acid transport and metabolism
NP_417095.1	COG2199	441801	3.73e-46	31.298	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
NP_417096.1	COG2885	442131	2.09e-34	37.838	OmpA	Outer membrane protein OmpA and related peptidoglycan-associated (lipo)proteins	M	Cell wall/membrane/envelope biogenesis
NP_417097.1	COG0335	440104	1.24e-72	62.281	RplS	Ribosomal protein L19	J	Translation, ribosomal structure and biogenesis
NP_417098.1	COG0336	440105	4.59e-165	60.494	TrmD	tRNA G37 N-methylase TrmD	J	Translation, ribosomal structure and biogenesis
NP_417099.4	COG0806	440569	1.89e-75	41.279	RimM	Ribosomal 30S subunit maturation factor RimM, required for 16S rRNA processing	J	Translation, ribosomal structure and biogenesis
NP_417100.1	COG0228	439998	3.43e-44	56.579	RpsP	Ribosomal protein S16	J	Translation, ribosomal structure and biogenesis
NP_417101.1	COG0541	440307	0.0	64.706	Srp	Signal recognition particle GTPase Srp/Ffh	U	Intracellular trafficking, secretion, and vesicular transport
NP_417102.4	COG4137	443312	6.48e-78	40.304	YpjD	ABC-type uncharacterized transport system, permease component	R	General function prediction only
YP_026171.3	COG4536	443602	0.0	56.219	CorB	Mg2+ and Co2+ transporter CorB, contains DUF21, CBS pair, and CorC-HlyC domains	P	Inorganic ion transport and metabolism
NP_417104.1	COG0576	440341	1.91e-58	49.669	GrpE	Molecular chaperone GrpE (heat shock protein HSP-70)	O	Posttranslational modification, protein turnover, chaperones
NP_417105.1	COG0061	439831	1.31e-135	44.056	NadK	NAD kinase	H	Coenzyme transport and metabolism
YP_026172.1	COG0497	440263	0.0	45.668	RecN	DNA repair ATPase RecN	L	Replication, recombination and repair
NP_417107.2	COG2913	442157	1.46e-46	37.168	BamE	Outer membrane protein assembly factor BamE	M	Cell wall/membrane/envelope biogenesis
NP_417108.4	COG2914	442158	1.54e-52	64.13	PasI	Putative antitoxin component PasI (RatB) of the RatAB toxin-antitoxin module, ubiquitin-RnfH superfamily	V	Defense mechanisms
NP_417109.1	COG2867	442114	3.77e-72	49.635	PasT	Ribosome association toxin PasT (RatA) of the RatAB toxin-antitoxin module	J	Translation, ribosomal structure and biogenesis
NP_417110.1	COG0691	440455	1.17e-90	52.229	SmpB	tmRNA-binding protein	O	Posttranslational modification, protein turnover, chaperones
NP_417111.1	COG0582	440347	1.32e-161	47.97	FimB	Integrase/recombinase, includes phage integrase	L	Replication, recombination and repair
NP_417113.1	COG3311	442540	1.33e-14	35.938	AlpA	DNA-binding transcriptional regulator AlpA	K	Transcription
NP_417116.1	COG1204	440817	2.26e-33	23.577	BRR2	Replicative superfamily II helicase	L	Replication, recombination and repair
YP_026173.1	COG3596	442815	3.57e-69	32.982	YeeP	Predicted GTPase	R	General function prediction only
NP_417123.1	COG2378	441945	2.37e-11	21.461	YobV	Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains	K	Transcription
NP_417131.1	COG2003	441606	2.52e-68	50.0	RadC	DNA repair protein RadC, contains a helix-hairpin-helix DNA-binding motif	L	Replication, recombination and repair
NP_417134.2	COG3468	442691	3.85e-38	19.592	AidA	Autotransporter adhesin AidA	M	Cell wall/membrane/envelope biogenesis
NP_417146.2	COG0579	440344	2.25e-164	40.0	LhgO	L-2-hydroxyglutarate oxidase LhgO	G	Carbohydrate transport and metabolism
NP_417147.1	COG1012	440636	0.0	49.372	AdhE	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	I	Lipid transport and metabolism
NP_417148.1	COG0160	439930	0.0	50.117	ArgD	Acetylornithine aminotransferase/4-aminobutyrate aminotransferase/amino acid racemase	E	Amino acid transport and metabolism
NP_417149.1	COG1113	440730	0.0	47.797	AnsP	L-asparagine transporter or related permease	E	Amino acid transport and metabolism
NP_417150.4	COG1802	441407	4.33e-43	30.476	GntR	DNA-binding transcriptional regulator, GntR family	K	Transcription
NP_417151.1	COG1652	441258	2.52e-28	50.847	XkdP	Cytoplasmic potassium-binding protein Kbp/XkdP/YgaU, contains LysM domain	P	Inorganic ion transport and metabolism
NP_417152.1	COG0401	440170	3.26e-17	59.615	YqaE	Membrane potential modulator PMP3/YqaE, plasma membrane proteolipid 3 (PMP3)/Esi3/RCI2/UPF0057 family	C	Energy production and conversion
NP_417153.1	COG0640	440405	4.16e-25	34.483	ArsR	DNA-binding transcriptional regulator, ArsR family	K	Transcription
NP_417154.1	COG0607	440372	1.27e-22	33.645	PspE	Rhodanese-related sulfurtransferase	P	Inorganic ion transport and metabolism
NP_417155.1	COG2916	442160	9.02e-35	45.763	Hns	DNA-binding chromatin protein H-NS	B	Chromatin structure and dynamics
NP_417158.4	COG4575	443632	4.45e-33	40.741	ElaB	Membrane-anchored ribosome-binding protein ElaB, inhibits growth in stationary phase, YqjD/DUF883 family	J	Translation, ribosomal structure and biogenesis
NP_417159.1	COG0695	440459	2.59e-25	36.111	GrxC	Glutaredoxin	O	Posttranslational modification, protein turnover, chaperones
NP_417160.1	COG1780	441386	1.3e-87	60.902	NrdI	Flavodoxin NrdI, NrdF-interacting activator of class Ib ribonucleotide reductase	F	Nucleotide transport and metabolism
NP_417161.1	COG0209	439979	0.0	35.924	NrdA	Ribonucleotide reductase alpha subunit	F	Nucleotide transport and metabolism
NP_417162.1	COG0208	439978	1.72e-135	41.745	NrdB	Ribonucleotide reductase beta subunit, ferritin-like domain	F	Nucleotide transport and metabolism
NP_417163.1	COG4175	443334	0.0	58.568	ProV	ABC-type proline/glycine betaine transport system, ATPase component	E	Amino acid transport and metabolism
NP_417164.1	COG4176	443335	9.89e-141	57.818	ProW	ABC-type proline/glycine betaine transport system, permease component	E	Amino acid transport and metabolism
NP_417165.1	COG2113	441716	2.25e-102	33.131	ProX	ABC-type proline/glycine betaine transport system, periplasmic component	E	Amino acid transport and metabolism
NP_417167.1	COG1296	440907	1.91e-52	34.632	AzlC	Predicted branched-chain amino acid permease (azaleucine resistance)	E	Amino acid transport and metabolism
NP_417169.1	COG1846	441451	7.69e-23	29.323	MarR	DNA-binding transcriptional regulator, MarR family	K	Transcription
NP_417170.1	COG1566	441174	3.08e-79	33.841	EmrA	Multidrug resistance efflux pump EmrA	V	Defense mechanisms
NP_417171.1	COG2814	442063	1.27e-45	25.564	AraJ	Predicted arabinose efflux permease AraJ, MFS family	G	Carbohydrate transport and metabolism
NP_417172.1	COG1854	441459	6.13e-98	55.195	LuxS	S-ribosylhomocysteine lyase LuxS, autoinducer biosynthesis	T	Signal transduction mechanisms
NP_417173.1	COG2918	442162	0.0	60.115	GshA	Gamma-glutamylcysteine synthetase	H	Coenzyme transport and metabolism
NP_417174.1	COG1238	440851	4e-32	37.5	YgaA	Membrane protein YqaA involved in indium extrusion, DedA family, contains VTT domain	P	Inorganic ion transport and metabolism
NP_417175.1	COG0637	440402	5.02e-66	39.459	YcjU	Beta-phosphoglucomutase, HAD superfamily	G	Carbohydrate transport and metabolism
NP_417176.1	COG1551	441160	7.43e-29	54.237	CsrA	sRNA-binding carbon storage regulator CsrA	T	Signal transduction mechanisms
NP_417177.1	COG0013	439784	0.0	63.063	AlaS	Alanyl-tRNA synthetase	J	Translation, ribosomal structure and biogenesis
NP_417178.1	COG2137	441740	2.33e-42	39.877	RecX	SOS response regulatory protein OraA/RecX, interacts with RecA	O	Posttranslational modification, protein turnover, chaperones
NP_417179.1	COG0468	440236	0.0	69.828	RecA	RecA/RadA recombinase	L	Replication, recombination and repair
NP_417180.1	COG1546	441155	9.21e-84	55.844	PncC	Nicotinamide mononucleotide (NMN) deamidase PncC	H	Coenzyme transport and metabolism
NP_417181.1	COG2951	442193	2.63e-141	40.881	MltB	Membrane-bound lytic murein transglycosylase B	M	Cell wall/membrane/envelope biogenesis
