QUERY_ID	COG_ID	CDD_ID	EVALUE	IDENTITY	GENE_NAME	COG_NAME	COG_LETTER	COG_DESCRIPTION
BAA18756.1	COG1432	441041	2.03e-46	33.929	LabA	NYN domain, predicted PIN-related RNAse, tRNA/rRNA maturation	R	General function prediction only
BAA18757.1	COG1598	441206	2.18e-13	43.902	HicB	Antitoxin component HicB of the HicAB toxin-antitoxin system	V	Defense mechanisms
BAA18758.1	COG5305	444104	3.71e-75	26.889		Uncharacterized membrane protein PF0508, contains N-terminal glycosyltransferase domain of PMT family	R	General function prediction only
BAA18759.1	COG0033	439803	0.0	60.146	Pgm	Phosphoglucomutase/phosphomannomutase	G	Carbohydrate transport and metabolism
BAA18761.1	COG3118	442352	0.000427	37.209	CnoX	Chaperedoxin CnoX, contains thioredoxin-like and TPR-like domains, YbbN/TrxSC family	O	Posttranslational modification, protein turnover, chaperones
BAA18762.1	COG0467	440235	1.36e-73	38.565	RAD55	RecA-superfamily ATPase, KaiC/GvpD/RAD55 family	T	Signal transduction mechanisms
BAA18763.1	COG2931	442175	0.005	27.168		Ca2+-binding protein, RTX toxin-related	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA18765.1	COG2931	442175	1.59e-12	36.893		Ca2+-binding protein, RTX toxin-related	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA18766.1	COG2994	442233	7.25e-56	35.766	HlyC	ACP:protein(Lys) acyltransferase, toxin activator, CyaC/HlyC family	O	Posttranslational modification, protein turnover, chaperones
BAA18767.1	COG0456	440224	2.21e-10	38.889	RimI	Ribosomal protein S18 acetylase RimI and related acetyltransferases	J	Translation, ribosomal structure and biogenesis
BAA18768.1	COG2274	441875	0.0	33.094	SunT	ABC-type bacteriocin/lantibiotic exporters, contain an N-terminal double-glycine peptidase domain	V	Defense mechanisms
BAA18769.1	COG0170	439940	1.6e-42	38.693	SEC59	Dolichol kinase	O	Posttranslational modification, protein turnover, chaperones
BAA18770.1	COG1473	441082	0.0	50.26	AbgB	Metal-dependent amidase/aminoacylase/carboxypeptidase	R	General function prediction only
BAA18771.1	COG1629	441236	0.007	17.829	CirA	Outer membrane receptor protein, Fe transport	P	Inorganic ion transport and metabolism
BAA18772.1	COG0406	440175	2.58e-12	26.623	PhoE	Broad specificity phosphatase PhoE	G	Carbohydrate transport and metabolism
BAA18773.1	COG5710	444420	1.2e-94	66.049	PsaL	Photosystem I reaction center subunit XI, PsaL	C	Energy production and conversion
BAA18774.1	COG5707	444417	1.7e-15	73.684	PsaI	Photosystem I reaction center subunit VIII, PsaI	C	Energy production and conversion
BAA18775.1	COG0707	440471	6.25e-142	41.111	MurG	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	M	Cell wall/membrane/envelope biogenesis
BAA18776.1	COG2199	441801	3.65e-54	34.091	GGDEF	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	T	Signal transduction mechanisms
BAA18777.1	COG5381	444146	2.19e-96	50.785		Uncharacterized conserved protein	S	Function unknown
BAA18778.1	COG5439	444190	2.6e-56	56.637	STAS	STAS domain	R	General function prediction only
BAA18779.1	COG5785	444495	5.5e-119	72.0	Cr066	Uncharacterized cyanobacterial/chloroplast protein CR066, DUF3172 (PF11371) domain	C	Energy production and conversion
BAA18780.1	COG0816	440578	2.2e-60	50.769	YqgF	YqgF/RuvX protein, pre-16S rRNA maturation RNase/Holliday junction resolvase/anti-termination factor	J	Translation, ribosomal structure and biogenesis
BAA18781.1	COG0248	440018	3.01e-123	44.025	GppA	Exopolyphosphatase/pppGpp-phosphohydrolase	F	Nucleotide transport and metabolism
BAA18782.1	COG2831	442079	1.12e-129	35.352	FhaC	Two-partner (type Vb) secretion system  protein, HlyB/FhaC/ShlB/HecB family	U	Intracellular trafficking, secretion, and vesicular transport
BAA18783.1	COG0625	440390	1.98e-38	28.643	GstA	Glutathione S-transferase or stringent starvation protein SspA	O	Posttranslational modification, protein turnover, chaperones
BAA18784.1	COG0569	440335	4.8e-31	21.854	TrkA	Trk/Ktr K+ transport system regulatory component TrkA/KtrA/KtrC, RCK domain	P	Inorganic ion transport and metabolism
BAA18785.1	COG0253	440023	1.78e-162	52.688	DapF	Diaminopimelate epimerase	E	Amino acid transport and metabolism
BAA18786.1	COG0399	440168	1.64e-180	45.91	WecE	dTDP-4-amino-4,6-dideoxygalactose transaminase	M	Cell wall/membrane/envelope biogenesis
BAA18788.1	COG2197	441799	1.84e-20	45.902	CitB	DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	T	Signal transduction mechanisms
BAA18789.1	COG1848	441453	8.01e-07	24.113	VapC	VapC family ribonuclease, toxin component of the VapBC toxin-antitoxin module, contains PIN domain	V	Defense mechanisms
BAA18791.1	COG3121	442355	8.72e-10	21.094	FimC	P pilus assembly protein, chaperone PapD	W	Extracellular structures
BAA18793.1	COG5464	444215	5.22e-46	33.856	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAA18794.1	COG2153	441756	5.86e-49	42.857	ElaA	Predicted N-acyltransferase, GNAT family	R	General function prediction only
BAA18795.1	COG3256	442487	0.0	49.523	NorB	Nitric oxide reductase large subunit	P	Inorganic ion transport and metabolism
BAA18796.1	COG0664	440428	9.91e-61	33.645	Crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms
BAA18799.1	COG2919	442163	0.007	27.5	FtsB	Cell division protein FtsB	D	Cell cycle control, cell division, chromosome partitioning
BAA18800.1	COG0849	440610	5.07e-09	30.488	FtsA	Cell division ATPase FtsA	D	Cell cycle control, cell division, chromosome partitioning
BAA18803.1	COG5567	444309	0.003	43.478	YifL	Periplasmic lipoprotein LptM/YifL, part of outer membrane beta-barrel assembly machinery	M	Cell wall/membrane/envelope biogenesis
BAA18804.1	COG4581	443638	0.0	32.036	Dob1	Superfamily II RNA helicase	L	Replication, recombination and repair
BAA18806.1	COG0322	440091	1.41e-06	26.042	UvrC	Excinuclease UvrABC, nuclease subunit	L	Replication, recombination and repair
BAA18807.1	COG0129	439899	0.0	60.753	IlvD	Dihydroxyacid dehydratase/phosphogluconate dehydratase	E	Amino acid transport and metabolism
BAA18808.1	COG3957	443157	0.0	64.968	XFP	Phosphoketolase	G	Carbohydrate transport and metabolism
BAA18810.1	COG5637	444363	2.94e-06	17.808	SRPBCC	Uncharacterized protein, contains SRPBCC (START) domain	S	Function unknown
BAA18811.1	COG0841	440603	0.0	28.462	AcrB	Multidrug efflux pump subunit AcrB	V	Defense mechanisms
BAA18812.1	COG3937	443138	3.31e-17	29.688	PhaF	Phasin, polyhydroxyalkanoate synthesis regulator	Q	Secondary metabolites biosynthesis, transport and catabolism
BAA18814.1	COG0130	439900	7.8e-137	50.676	TruB	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	J	Translation, ribosomal structure and biogenesis
BAA18815.1	COG0546	440312	4.64e-41	29.858	Gph	Phosphoglycolate phosphatase, HAD superfamily	C	Energy production and conversion
BAA18816.1	COG1404	441014	2.17e-13	19.318	AprE	Serine protease, subtilisin family	O	Posttranslational modification, protein turnover, chaperones
BAA18817.1	COG5659	444378	3.94e-45	28.485	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAA18818.1	COG3335	442564	5.82e-34	24.621		Transposase	X	Mobilome: prophages, transposons
BAA18819.1	COG5659	444378	3.68e-08	43.182	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAA18820.1	COG5659	444378	4.36e-15	18.182	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAA18821.1	COG0326	440095	0.0	36.0	HtpG	Molecular chaperone, HSP90 family	O	Posttranslational modification, protein turnover, chaperones
BAA18822.1	COG0448	440217	0.0	41.412	GlgC	Glucose-1-phosphate adenylyltransferase (ADP-glucose pyrophosphorylase)	G	Carbohydrate transport and metabolism
BAA18823.1	COG3689	442905	7.22e-47	41.463	YcgQ	Uncharacterized membrane protein YcgQ,  UPF0703/DUF1980 family	S	Function unknown
BAA18824.1	COG3103	442337	2.25e-14	38.182	YgiM	Uncharacterized conserved protein YgiM, contains N-terminal SH3 domain, DUF1202 family	R	General function prediction only
BAA18825.1	COG2377	441944	6.03e-169	44.474	AnmK	1,6-Anhydro-N-acetylmuramate kinase	M	Cell wall/membrane/envelope biogenesis
BAA18826.1	COG0216	439986	0.0	51.821	PrfA	Protein chain release factor RF1	J	Translation, ribosomal structure and biogenesis
BAA18828.1	COG0496	440262	1.3e-127	50.806	SurE	Broad specificity polyphosphatase and 5'/3'-nucleotidase SurE	L	Replication, recombination and repair
BAA18829.1	COG5716	444426	0.0	69.298	PsbA	Photosystem II reaction center D1, PsbA	C	Energy production and conversion
BAA18830.1	COG2020	441623	1.26e-24	38.462	STE14	Protein-S-isoprenylcysteine O-methyltransferase Ste14	O	Posttranslational modification, protein turnover, chaperones
BAA18831.1	COG2230	441831	2.74e-18	24.306	Cfa	Cyclopropane fatty-acyl-phospholipid synthase and related methyltransferases	I	Lipid transport and metabolism
BAA18832.1	COG0607	440372	4.27e-39	43.434	PspE	Rhodanese-related sulfurtransferase	P	Inorganic ion transport and metabolism
BAA18833.1	COG0723	440487	4.31e-28	38.235	QcrA/PetC	Rieske Fe-S protein	C	Energy production and conversion
BAA18834.1	COG3556	442777	6.4e-59	51.351		Uncharacterized membrane protein	S	Function unknown
BAA18836.1	COG1842	441447	6.03e-40	36.574	PspA	Phage shock protein A involved in membrane remodeling, PspA/Vipp1/IM30 family	M	Cell wall/membrane/envelope biogenesis
BAA18837.1	COG2040	441643	1.88e-109	40.391	MHT1	Homocysteine/selenocysteine methylase (S-methylmethionine-dependent)	E	Amino acid transport and metabolism
BAA18838.1	COG1277	440888	1.11e-16	29.444	NosY	ABC-type transport system involved in multi-copper enzyme maturation, permease component	O	Posttranslational modification, protein turnover, chaperones
BAA18839.1	COG4803	443831	3.31e-74	67.081		Uncharacterized membrane protein	S	Function unknown
BAA18840.1	COG1064	440684	8.6e-147	39.759	AdhP	D-arabinose 1-dehydrogenase, Zn-dependent alcohol dehydrogenase family	G	Carbohydrate transport and metabolism
BAA18841.1	COG0137	439907	0.0	61.209	ArgG	Argininosuccinate synthase	E	Amino acid transport and metabolism
BAA18842.1	COG0546	440312	1.91e-38	25.333	Gph	Phosphoglycolate phosphatase, HAD superfamily	C	Energy production and conversion
BAA18844.1	COG0026	439797	7.69e-145	43.733	PurK	Phosphoribosylaminoimidazole carboxylase (NCAIR synthetase)	F	Nucleotide transport and metabolism
BAA18845.1	COG1357	440968	1.39e-15	30.769	DotG	Type IVB secretion/DNA transfer system protein DotG/IcmE, contains pentapeptide repeats	U	Intracellular trafficking, secretion, and vesicular transport
BAA18847.1	COG5774	444484	2.93e-70	52.542	Ccb1	Cytochrome b6 maturation protein CCB1	C	Energy production and conversion
BAA18849.1	COG0451	440220	1.72e-56	29.316	WcaG	Nucleoside-diphosphate-sugar epimerase	M	Cell wall/membrane/envelope biogenesis
BAA18850.1	COG1134	440749	1.13e-119	45.161	TagH	ABC-type polysaccharide/polyol phosphate transport system, ATPase component	G	Carbohydrate transport and metabolism
BAA18851.1	COG1682	441288	9.42e-53	36.26	TagG	ABC-type polysaccharide/teichoic acid/polyol phosphate export permease	G	Carbohydrate transport and metabolism
BAA18852.1	COG0208	439978	3.18e-96	32.335	NrdB	Ribonucleotide reductase beta subunit, ferritin-like domain	F	Nucleotide transport and metabolism
BAA18853.1	COG0549	440315	5.78e-150	56.634	ArcC	Carbamate kinase	E	Amino acid transport and metabolism
BAA18854.1	COG2403	441959	0.0	62.585	YjiA	Zn/Ni/Co-binding GTPase YjiA, predicted metallochaperone, CobW/Nha3/YciC family	P	Inorganic ion transport and metabolism
BAA18855.1	COG1649	441255	1.44e-110	31.683	DigH	Divisome-localized peptidoglycan glycosyl hydrolase DigH/YddW 	D	Cell cycle control, cell division, chromosome partitioning
BAA18856.1	COG0664	440428	7.24e-27	36.508	Crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms
BAA18857.1	COG0468	440236	0.0	65.625	RecA	RecA/RadA recombinase	L	Replication, recombination and repair
BAA18858.1	COG0577	440342	5.32e-91	32.668	SalY	ABC-type antimicrobial peptide transport system, permease component	V	Defense mechanisms
BAA18859.1	COG0735	440498	6.58e-30	33.094	Fur	Fe2+ or Zn2+ uptake regulation protein Fur/Zur	P	Inorganic ion transport and metabolism
BAA18860.1	COG1402	441012	1e-99	40.316	ArfB	Creatinine amidohydrolase/FAPy deformylase (formamide hydrolase)	H	Coenzyme transport and metabolism
BAA18861.1	COG0138	439908	0.0	57.393	PurH	AICAR transformylase/IMP cyclohydrolase PurH	F	Nucleotide transport and metabolism
BAA18862.1	COG4913	443941	0.004	28.07		Uncharacterized conserved protein, contains a C-terminal ATPase domain	S	Function unknown
BAA18863.1	COG2226	441828	4.12e-19	30.645	UbiE	Ubiquinone/menaquinone biosynthesis C-methylase UbiE/MenG or 23S rRNA G745 methylase RmlAII or tRNA-U5 methylase TRM9	H	Coenzyme transport and metabolism
BAA18864.1	COG5787	444497	1.7e-69	68.627	Alr2454	Uncharacterized cyanobacterial/plant protein Alr2454, DUF3067 (PF11267) family	C	Energy production and conversion
BAA18865.1	COG5752	444462	4.76e-97	43.312	K-ycf53	Signaling protein combining a Ser/Thr protein kinase domain and the GUN4/Ycf53 porphyrin-binding domain	T	Signal transduction mechanisms
BAA18866.1	COG0492	440258	4.73e-45	26.25	TrxB	Thioredoxin reductase	O	Posttranslational modification, protein turnover, chaperones
BAA18870.1	COG0587	440352	0.0	49.806	DnaE	DNA polymerase III, alpha subunit	L	Replication, recombination and repair
BAA18871.1	COG0481	440249	0.0	71.692	LepA	Translation elongation factor EF-4, membrane-bound GTPase	J	Translation, ribosomal structure and biogenesis
BAA18872.1	COG0435	440204	0.0	71.609	ECM4	Glutathionyl-hydroquinone reductase	C	Energy production and conversion
BAA18873.1	COG0859	440620	2.58e-65	31.741	RfaF	ADP-heptose:LPS heptosyltransferase	M	Cell wall/membrane/envelope biogenesis
BAA18874.1	COG0664	440428	9.89e-16	25.0	Crp	cAMP-binding domain of CRP or a regulatory subunit of cAMP-dependent protein kinases	T	Signal transduction mechanisms
BAA18875.1	COG0139	439909	4.52e-71	63.366	HisI1	Phosphoribosyl-AMP cyclohydrolase	E	Amino acid transport and metabolism
BAA18876.1	COG0523	440289	3.29e-137	40.845	YejR	Zinc metallochaperone YeiR/ZagA and related GTPases, G3E family	R	General function prediction only
BAA18877.1	COG3694	442909	1.93e-70	42.241		ABC-type uncharacterized transport system, permease component	R	General function prediction only
BAB61866.1	COG2161	441764	3.76e-29	40.964	StbD	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family	V	Defense mechanisms
BAB61867.1	COG2161	441764	2.4e-29	45.783	StbD	Antitoxin component YafN of the YafNO toxin-antitoxin module, PHD/YefM family	V	Defense mechanisms
BAD01773.1	COG4634	443672	1.56e-23	31.356		Predicted nuclease, contains PIN domain, potential toxin-antitoxin system component	R	General function prediction only
BAD01774.1	COG2442	441983	1.18e-15	33.333		Predicted antitoxin component of a toxin-antitoxin system, DUF433 family	V	Defense mechanisms
BAD01775.1	COG2931	442175	1.67e-05	27.95		Ca2+-binding protein, RTX toxin-related	Q	Secondary metabolites biosynthesis, transport and catabolism
BAD01777.1	COG4742	443776	0.006	30.612	ArnR	Transcriptional regulator of archaellar expression ArnR	K	Transcription
BAD01780.1	COG4974	443999	2.52e-44	30.769	XerD	Site-specific tyrosine recombinase XerD	L	Replication, recombination and repair
BAD01781.1	COG1872	441476	2.63e-29	45.07	YggU	Uncharacterized conserved protein YggU, UPF0235/DUF167 family	S	Function unknown
BAD01784.1	COG4957	443984	0.003	34.375		Predicted transcriptional regulator	K	Transcription
BAD01786.1	COG1396	441006	6.71e-06	28.07	HipB	Transcriptional regulator, contains XRE-family HTH domain	K	Transcription
BAD01787.1	COG1669	441275	6.29e-25	34.314	MJ0435	Predicted nucleotidyltransferase MJ0435	R	General function prediction only
BAD01788.1	COG2361	441928	3.26e-44	43.363	HEPN	HEPN domain protein, predicted toxin of MNT-HEPN system	V	Defense mechanisms
BAD01789.1	COG1104	440721	2.25e-19	45.455	NifS	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family	E	Amino acid transport and metabolism
BAD01790.1	COG3549	442770	1.4e-53	61.957	HigB	Plasmid maintenance system killer protein	V	Defense mechanisms
BAD01791.1	COG3093	442327	1.59e-43	58.621	VapI	Plasmid maintenance system antidote protein VapI/HigA, contains XRE-type HTH domain	V	Defense mechanisms
BAD01792.1	COG1104	440721	0.0	46.277	NifS	Cysteine desulfurase/Cysteine sulfinate desulfinase IscS or related enzyme, NifS family	E	Amino acid transport and metabolism
BAD01793.1	COG4637	443675	5.88e-118	34.86		Predicted ATPase	R	General function prediction only
BAD01795.1	COG2442	441983	4.47e-28	61.667		Predicted antitoxin component of a toxin-antitoxin system, DUF433 family	V	Defense mechanisms
BAD01796.1	COG2227	441829	5.8e-06	38.889	UbiG	2-polyprenyl-3-methyl-5-hydroxy-6-metoxy-1,4-benzoquinol methylase	H	Coenzyme transport and metabolism
BAD01797.1	COG3183	442416	0.000257	25.974	McrA	5-methylcytosine-specific restriction endonuclease McrA	V	Defense mechanisms
BAD01799.1	COG5659	444378	7.86e-75	31.466	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAD01800.1	COG1578	441186	4.14e-79	43.192	DUF89	House-cleaning carbohydrate phosphatase, DUF89 family	V	Defense mechanisms
BAD01805.1	COG0640	440405	2.03e-27	38.824	ArsR	DNA-binding transcriptional regulator, ArsR family	K	Transcription
BAD01806.1	COG1252	440864	4.68e-86	25.735	Ndh	NADH dehydrogenase, FAD-containing subunit	C	Energy production and conversion
BAD01807.1	COG3439	442664	3.94e-38	30.4		Uncharacterized conserved protein, DUF302 family	S	Function unknown
BAD01808.1	COG2059	441662	1.37e-44	38.506	ChrA	Chromate transport protein ChrA	P	Inorganic ion transport and metabolism
BAD01810.1	COG3293	442522	1.75e-17	35.385		Transposase	X	Mobilome: prophages, transposons
BAD01811.1	COG3328	442557	6.04e-81	49.457	IS285	Transposase (or an inactivated derivative)	X	Mobilome: prophages, transposons
BAD01813.1	COG1216	440829	1.93e-51	27.437	WcaE	Glycosyltransferase, GT2 family	G	Carbohydrate transport and metabolism
BAD01814.1	COG3306	442535	1.41e-12	22.523		Glycosyltransferase involved in LPS biosynthesis, GR25 family	M	Cell wall/membrane/envelope biogenesis
BAD01816.1	COG4424	443539	2.34e-11	21.778	LpsS	LPS sulfotransferase NodH	M	Cell wall/membrane/envelope biogenesis
BAD01818.1	COG0438	440207	4.03e-30	40.367	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAD01819.1	COG2244	441845	9.66e-42	21.739	RfbX	Membrane protein involved in the export of O-antigen and teichoic acid	M	Cell wall/membrane/envelope biogenesis
BAD01820.1	COG0438	440207	5.56e-22	34.615	RfaB	Lipopolysaccharide 1,6-galactosyltransferase, GT1 family	M	Cell wall/membrane/envelope biogenesis
BAD01821.1	COG1579	441187	0.000441	20.408	DR0291	Predicted nucleic acid-binding protein DR0291, contains C4-type Zn-ribbon domain	R	General function prediction only
BAD01822.1	COG3206	442439	1.53e-60	20.196	GumC	Tyrosine-protein kinase Wzc involved in exopolysaccharide export, GumC/Wzc1 domain	M	Cell wall/membrane/envelope biogenesis
BAD01824.1	COG1216	440829	8.9e-24	22.845	WcaE	Glycosyltransferase, GT2 family	G	Carbohydrate transport and metabolism
BAD01825.1	COG1922	441525	3.56e-106	39.759	WecG	UDP-N-acetyl-D-mannosaminuronic acid transferase, WecB/TagA/CpsF family	M	Cell wall/membrane/envelope biogenesis
BAD01826.1	COG1215	440828	1.03e-37	27.247	BcsA	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	N	Cell motility
BAD01827.1	COG2148	441751	2.64e-102	45.228	WcaJ	Sugar transferase involved in LPS biosynthesis (colanic, teichoic acid)	M	Cell wall/membrane/envelope biogenesis
BAD01828.1	COG5635	444362	5.01e-82	29.242	NACHT	Predicted NTPase, NACHT family domain	T	Signal transduction mechanisms
BAD01829.1	COG3706	442920	3.93e-46	46.087	PleD	Two-component response regulator, PleD family, consists of two REC domains and a diguanylate cyclase (GGDEF) domain	T	Signal transduction mechanisms
BAD01830.1	COG0642	440407	6.96e-75	37.358	BaeS	Signal transduction histidine kinase	T	Signal transduction mechanisms
BAD01831.1	COG3852	443061	8.09e-07	24.167	NtrB	Signal transduction histidine kinase NtrB, nitrogen specific	T	Signal transduction mechanisms
BAD01834.1	COG3183	442416	0.004	26.582	McrA	5-methylcytosine-specific restriction endonuclease McrA	V	Defense mechanisms
BAD01836.1	COG1192	440805	8.63e-18	22.835	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	D	Cell cycle control, cell division, chromosome partitioning
BAD01837.1	COG0645	440410	2.42e-30	21.687	AAA	Predicted kinase, contains AAA domain	R	General function prediction only
BAD01838.1	COG0270	440040	9.09e-10	36.957	Dcm	DNA-cytosine methylase Dcm or eukaryotic tRNA-C38 C5-methylase, Dcm/DNMT2/TRDMT1 family	L	Replication, recombination and repair
BAD01839.1	COG0735	440498	0.001	41.176	Fur	Fe2+ or Zn2+ uptake regulation protein Fur/Zur	P	Inorganic ion transport and metabolism
BAD01841.1	COG1396	441006	0.000694	31.707	HipB	Transcriptional regulator, contains XRE-family HTH domain	K	Transcription
BAD01845.1	COG0346	440115	8.84e-17	20.968	GloA	Glyoxalase, catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family	Q	Secondary metabolites biosynthesis, transport and catabolism
BAD01846.1	COG0262	440032	1.87e-41	29.609	FolA	Dihydrofolate reductase	H	Coenzyme transport and metabolism
BAD01847.1	COG5464	444215	3.58e-51	29.965	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAD01849.1	COG1028	440651	1.15e-90	43.373	FabG	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	I	Lipid transport and metabolism
BAD01850.1	COG0596	440361	3.92e-54	29.104	MenH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase MenH/undecaprenyl monophosphate-sugar esterase UshA/YqjL	H	Coenzyme transport and metabolism
BAD01851.1	COG3878	443086	1.63e-70	29.811	YwqG	Uncharacterized conserved protein YwqG, DUF1963 family	S	Function unknown
BAD01852.1	COG5464	444215	2.42e-52	31.419	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAD01853.1	COG3593	442812	1.37e-31	21.389	YbjD	Predicted ATP-dependent endonuclease of the OLD family, contains P-loop ATPase and TOPRIM domains	L	Replication, recombination and repair
BAD01854.1	COG1525	441134	2.31e-35	34.81	YncB	Endonuclease YncB, thermonuclease family	L	Replication, recombination and repair
BAD01856.1	COG1167	440781	0.0	40.211	ARO8	DNA-binding transcriptional regulator, MocR family, contains an aminotransferase domain	K	Transcription
BAD01857.1	COG5502	444253	1.2e-43	29.851		Uncharacterized conserved protein, DUF2267 family	S	Function unknown
BAD01858.1	COG0300	440069	8.27e-31	27.861	YqjQ	Short-chain dehydrogenase	R	General function prediction only
BAD01859.1	COG1988	441591	3.08e-24	31.538	YbcI	Membrane-bound metal-dependent hydrolase YbcI, DUF457 family	R	General function prediction only
BAD01861.1	COG4742	443776	0.004	30.612	ArnR	Transcriptional regulator of archaellar expression ArnR	K	Transcription
BAD01863.1	COG1231	440844	5.93e-92	26.54	YobN	Monoamine oxidase	E	Amino acid transport and metabolism
BAD01864.1	COG1487	441096	3.55e-39	31.852	VapC	Ribonuclease/mRNA interferase VapC, contains PIN domain	V	Defense mechanisms
BAD01865.1	COG4118	443294	4.43e-05	23.913	Phd	Antitoxin component of toxin-antitoxin stability system, DNA-binding transcriptional repressor, Phd/VapB family	V	Defense mechanisms
BAD01867.1	COG2378	441945	3.03e-78	37.771	YobV	Predicted DNA-binding transcriptional regulator YobV, contains HTH and WYL domains	K	Transcription
BAD01869.1	COG3183	442416	0.00046	23.077	McrA	5-methylcytosine-specific restriction endonuclease McrA	V	Defense mechanisms
BAD01872.1	COG2253	441854	6.75e-26	26.289		Predicted nucleotidyltransferase component of viral defense system	V	Defense mechanisms
BAD01874.1	COG1393	441003	4.01e-44	37.391	ArsC	Arsenate reductase or related protein, glutaredoxin family	P	Inorganic ion transport and metabolism
BAD01875.1	COG1192	440805	2.96e-23	26.378	ParA	ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ	D	Cell cycle control, cell division, chromosome partitioning
BAD01877.1	COG0295	440064	8.73e-64	50.0	Cdd	Cytidine deaminase	F	Nucleotide transport and metabolism
BAD01878.1	COG0270	440040	9.66e-12	41.304	Dcm	DNA-cytosine methylase Dcm or eukaryotic tRNA-C38 C5-methylase, Dcm/DNMT2/TRDMT1 family	L	Replication, recombination and repair
BAD01879.1	COG0735	440498	0.001	41.176	Fur	Fe2+ or Zn2+ uptake regulation protein Fur/Zur	P	Inorganic ion transport and metabolism
BAD01880.1	COG1396	441006	7.66e-05	22.414	HipB	Transcriptional regulator, contains XRE-family HTH domain	K	Transcription
BAD01885.1	COG1186	440799	5.83e-53	46.377	PrfB	Protein chain release factor PrfB	J	Translation, ribosomal structure and biogenesis
BAD01886.1	COG1569	441177	9.37e-42	35.294		Predicted nucleic acid-binding protein, contains PIN domain	R	General function prediction only
BAD01887.1	COG4710	443745	0.000367	38.235		Predicted DNA-binding protein with an HTH domain	R	General function prediction only
BAD01888.1	COG5464	444215	1.56e-51	31.633	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAD01889.1	COG5464	444215	4.95e-48	28.92	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAD01892.1	COG0389	440158	3.02e-125	36.628	DinP	Nucleotidyltransferase/DNA polymerase DinP involved in DNA repair	L	Replication, recombination and repair
BAD01893.1	COG1974	441577	1.99e-59	49.624	LexA	SOS-response transcriptional repressor LexA (RecA-mediated autopeptidase)	K	Transcription
BAD01894.1	COG5464	444215	3.34e-52	32.095	RpnC	Recombination-promoting DNA endonuclease RpnC/YadD	L	Replication, recombination and repair
BAD01901.1	COG3385	442612	2.17e-37	25.749	InsG	IS4 transposase InsG	X	Mobilome: prophages, transposons
BAD01902.1	COG1479	441088	3.69e-42	20.508	GmrSD	DNAse/DNA nickase specific for phosphorothioated or glycosylated phage DNA, GmrSD/DndB/SspE family, contains DUF262 and HNH nuclease domains	V	Defense mechanisms
BAD01904.1	COG5659	444378	1.11e-50	29.108	Srso17	SRSO17 transposase	X	Mobilome: prophages, transposons
BAD01905.1	COG1487	441096	6.15e-29	37.209	VapC	Ribonuclease/mRNA interferase VapC, contains PIN domain	V	Defense mechanisms
BAD01906.1	COG4691	443726	1.21e-18	40.0	StbC1	Plasmid stability protein StbC1, contains ribbon-helix-helix domain	V	Defense mechanisms
BAD01907.1	COG4974	443999	2.5e-45	31.694	XerD	Site-specific tyrosine recombinase XerD	L	Replication, recombination and repair
BAD01908.1	COG4226	443370	7.4e-12	45.714	HicB	Predicted nuclease of the RNAse H fold, HicB family	R	General function prediction only
BAD01909.1	COG1569	441177	2.23e-17	32.857		Predicted nucleic acid-binding protein, contains PIN domain	R	General function prediction only
BAD01910.1	COG3385	442612	5.33e-37	25.749	InsG	IS4 transposase InsG	X	Mobilome: prophages, transposons
